Day,Hour,Condition,Temperature,Wind,Relative_hum,Pressure
Wednesday 4 January 2023,12:30,Clear,8°,2,66%,1035 hPa
Wednesday 4 January 2023,13:00,Clear,9°,4,66%,1035 hPa
Wednesday 4 January 2023,13:30,Clear,10°,6,62%,1034 hPa
Wednesday 4 January 2023,14:00,Clear,11°,4,58%,1034 hPa
Wednesday 4 January 2023,14:30,Clear,12°,4,58%,1033 hPa
Wednesday 4 January 2023,15:00,Clear,13°,2,51%,1033 hPa
Wednesday 4 January 2023,15:30,Clear,13°,2,51%,1033 hPa
Wednesday 4 January 2023,16:00,Clear,13°,Calm,51%,1032 hPa
Wednesday 4 January 2023,16:30,Clear,13°,Calm,51%,1032 hPa
Wednesday 4 January 2023,17:00,Clear,13°,Calm,54%,1032 hPa
Wednesday 4 January 2023,17:30,Clear,12°,Calm,62%,1032 hPa
Wednesday 4 January 2023,18:00,Clear,10°,Calm,66%,1032 hPa
Wednesday 4 January 2023,18:30,Clear,9°,2,66%,1032 hPa
Wednesday 4 January 2023,19:00,Clear,7°,2,81%,1032 hPa
Wednesday 4 January 2023,19:30,Clear,7°,Calm,76%,1032 hPa
Wednesday 4 January 2023,20:00,Clear,6°,2,81%,1033 hPa
Wednesday 4 January 2023,20:30,Clear,6°,6,81%,1033 hPa
Wednesday 4 January 2023,21:00,Clear,5°,6,87%,1033 hPa
Wednesday 4 January 2023,21:30,Clear,4°,4,87%,1033 hPa
Wednesday 4 January 2023,22:00,Clear,4°,6,87%,1033 hPa
Wednesday 4 January 2023,22:30,Clear,4°,4,87%,1033 hPa
Wednesday 4 January 2023,23:00,Clear,3°,6,93%,1033 hPa
Wednesday 4 January 2023,23:30,Clear,3°,6,93%,1033 hPa
Thursday 5 January 2023,00:00,Clear,3°,7,87%,1033 hPa
Thursday 5 January 2023,00:30,Clear,2°,4,93%,1033 hPa
Thursday 5 January 2023,01:00,Clear,3°,6,87%,1032 hPa
Thursday 5 January 2023,01:30,Clear,2°,6,93%,1032 hPa
Thursday 5 January 2023,02:00,Clear,2°,4,93%,1032 hPa
Thursday 5 January 2023,02:30,Clear,1°,4,93%,1032 hPa
Thursday 5 January 2023,03:00,Clear,1°,4,93%,1032 hPa
Thursday 5 January 2023,03:30,Clear,1°,4,93%,1031 hPa
Thursday 5 January 2023,04:00,Clear,0°,6,93%,1031 hPa
Thursday 5 January 2023,04:30,Clear,0°,4,93%,1031 hPa
Thursday 5 January 2023,05:00,Clear,0°,6,93%,1031 hPa
Thursday 5 January 2023,05:30,Clear,-1°,2,100%,1031 hPa
Thursday 5 January 2023,06:00,Clear,0°,4,93%,1031 hPa
Thursday 5 January 2023,06:30,Clear,-1°,4,100%,1031 hPa
Thursday 5 January 2023,07:00,Clear,-1°,4,100%,1031 hPa
Thursday 5 January 2023,07:30,Clear,-1°,6,100%,1031 hPa
Thursday 5 January 2023,08:00,Clear,-1°,4,100%,1031 hPa
Thursday 5 January 2023,08:30,Clear,-1°,4,100%,1031 hPa
Thursday 5 January 2023,09:00,Clear,0°,2,93%,1031 hPa
Thursday 5 January 2023,09:30,Clear,1°,2,93%,1031 hPa
Thursday 5 January 2023,10:00,Clear,2°,Calm,87%,1031 hPa
Thursday 5 January 2023,10:30,Clear,3°,2,87%,1031 hPa
Thursday 5 January 2023,11:00,Clear,5°,2,75%,1031 hPa
Thursday 5 January 2023,11:30,Clear,6°,4,70%,1031 hPa
Thursday 5 January 2023,12:00,Clear,8°,4,66%,1031 hPa
Thursday 5 January 2023,12:30,Clear,9°,4,57%,1030 hPa
Thursday 5 January 2023,13:00,Clear,10°,4,57%,1030 hPa
Thursday 5 January 2023,13:30,Clear,11°,4,58%,1029 hPa
Thursday 5 January 2023,14:00,Clear,12°,4,50%,1029 hPa
Thursday 5 January 2023,14:30,Clear,13°,4,47%,1028 hPa
Thursday 5 January 2023,15:00,Clear,13°,6,47%,1028 hPa
Thursday 5 January 2023,15:30,Clear,13°,6,47%,1027 hPa
Thursday 5 January 2023,16:00,Clear,13°,6,51%,1027 hPa
Thursday 5 January 2023,16:30,Clear,13°,4,51%,1027 hPa
Thursday 5 January 2023,17:00,Clear,13°,4,51%,1027 hPa
Thursday 5 January 2023,17:30,Clear,12°,6,50%,1027 hPa
Thursday 5 January 2023,18:00,Clear,12°,6,47%,1027 hPa
Thursday 5 January 2023,18:30,Clear,9°,6,61%,1027 hPa
Thursday 5 January 2023,19:00,Clear,10°,6,57%,1026 hPa
Thursday 5 January 2023,19:30,Clear,8°,4,66%,1027 hPa
Thursday 5 January 2023,20:00,Clear,7°,2,66%,1027 hPa
Thursday 5 January 2023,20:30,Clear,5°,Calm,81%,1027 hPa
Thursday 5 January 2023,21:00,Clear,5°,6,81%,1027 hPa
Thursday 5 January 2023,21:30,Clear,4°,4,81%,1027 hPa
Thursday 5 January 2023,22:00,Clear,4°,4,87%,1027 hPa
Thursday 5 January 2023,22:30,Clear,4°,6,87%,1027 hPa
Thursday 5 January 2023,23:00,Clear,3°,6,87%,1027 hPa
Thursday 5 January 2023,23:30,Clear,3°,6,87%,1027 hPa
Friday 6 January 2023,00:00,Clear,3°,6,87%,1027 hPa
Friday 6 January 2023,00:30,Clear,2°,6,93%,1027 hPa
Friday 6 January 2023,01:00,Clear,2°,6,87%,1027 hPa
Friday 6 January 2023,01:30,Clear,2°,4,87%,1027 hPa
Friday 6 January 2023,02:00,Clear,1°,4,93%,1026 hPa
Friday 6 January 2023,02:30,Clear,1°,4,93%,1026 hPa
Friday 6 January 2023,03:00,Clear,1°,6,93%,1026 hPa
Friday 6 January 2023,03:30,Clear,1°,4,93%,1026 hPa
Friday 6 January 2023,04:00,Clear,0°,2,100%,1026 hPa
Friday 6 January 2023,04:30,Clear,0°,4,93%,1026 hPa
Friday 6 January 2023,05:00,Clear,0°,6,93%,1026 hPa
Friday 6 January 2023,05:30,Clear,-1°,4,100%,1026 hPa
Friday 6 January 2023,06:00,Clear,-1°,2,93%,1026 hPa
Friday 6 January 2023,06:30,Clear,-1°,4,93%,1026 hPa
Friday 6 January 2023,07:00,Clear,-1°,4,93%,1026 hPa
Friday 6 January 2023,07:30,Clear,-1°,4,93%,1026 hPa
Friday 6 January 2023,08:00,Clear,-1°,4,93%,1026 hPa
Friday 6 January 2023,08:30,Clear,-2°,4,100%,1026 hPa
Friday 6 January 2023,09:00,Clear,-1°,4,93%,1027 hPa
Friday 6 January 2023,09:30,Clear,-1°,4,100%,1027 hPa
Friday 6 January 2023,10:00,Clear,0°,4,100%,1027 hPa
Friday 6 January 2023,10:30,Clear,2°,Calm,93%,1027 hPa
Friday 6 January 2023,11:00,Clear,3°,2,87%,1027 hPa
Friday 6 January 2023,11:30,Clear,5°,Calm,75%,1028 hPa
Friday 6 January 2023,12:00,Clear,6°,4,75%,1027 hPa
Friday 6 January 2023,12:30,Clear,7°,2,70%,1027 hPa
Friday 6 January 2023,13:00,Clear,8°,2,66%,1027 hPa
Friday 6 January 2023,13:30,Clear,9°,4,61%,1026 hPa
Friday 6 January 2023,14:00,Clear,10°,6,62%,1026 hPa
Friday 6 January 2023,14:30,Clear,11°,6,62%,1025 hPa
Friday 6 January 2023,15:00,Clear,11°,7,62%,1025 hPa
Friday 6 January 2023,15:30,Clear,11°,9,58%,1024 hPa
Friday 6 January 2023,16:00,Clear,11°,9,58%,1024 hPa
Friday 6 January 2023,16:30,Clear,11°,9,58%,1024 hPa
Friday 6 January 2023,17:00,Clear,11°,9,58%,1024 hPa
Friday 6 January 2023,17:30,Clear,10°,11,62%,1024 hPa
Friday 6 January 2023,18:00,Clear,10°,9,62%,1024 hPa
Friday 6 January 2023,18:30,Clear,9°,9,66%,1024 hPa
Friday 6 January 2023,19:00,Clear,9°,9,66%,1025 hPa
Friday 6 January 2023,19:30,Clear,7°,7,76%,1025 hPa
Friday 6 January 2023,20:00,Clear,7°,9,76%,1025 hPa
Friday 6 January 2023,20:30,Clear,6°,7,87%,1025 hPa
Friday 6 January 2023,21:00,Clear,7°,9,76%,1025 hPa
Friday 6 January 2023,21:30,Clear,5°,7,81%,1025 hPa
Friday 6 January 2023,22:00,Clear,4°,6,87%,1025 hPa
Friday 6 January 2023,22:30,Clear,5°,9,81%,1025 hPa
Friday 6 January 2023,23:00,Clear,3°,6,87%,1026 hPa
Friday 6 January 2023,23:30,Clear,2°,Calm,93%,1025 hPa
Saturday 7 January 2023,00:00,Clear,1°,4,93%,1025 hPa
Saturday 7 January 2023,00:30,Clear,0°,2,100%,1026 hPa
Saturday 7 January 2023,01:00,Clear,0°,Calm,100%,1025 hPa
Saturday 7 January 2023,01:30,Mist,-1°,4,100%,1025 hPa
Saturday 7 January 2023,02:00,Mist,0°,6,93%,1025 hPa
Saturday 7 January 2023,02:30,Mist,-1°,6,100%,1025 hPa
Saturday 7 January 2023,03:00,Mist,0°,4,93%,1025 hPa
Saturday 7 January 2023,03:10,Mist,0°,4,100%,1025 hPa
Saturday 7 January 2023,03:30,Mist,0°,7,100%,1025 hPa
Saturday 7 January 2023,04:00,Mist,1°,4,93%,1025 hPa
Saturday 7 January 2023,04:30,Mist,1°,6,93%,1025 hPa
Saturday 7 January 2023,05:00,Mist,1°,4,93%,1025 hPa
Saturday 7 January 2023,05:30,Mist,1°,4,93%,1025 hPa
Saturday 7 January 2023,06:00,Mist,2°,9,93%,1025 hPa
Saturday 7 January 2023,06:12,Fog,2°,6,93%,1025 hPa
Saturday 7 January 2023,06:30,Fog,2°,4,100%,1024 hPa
Saturday 7 January 2023,07:00,Fog,2°,2,100%,1025 hPa
Saturday 7 January 2023,07:30,Fog,2°,7,100%,1025 hPa
Saturday 7 January 2023,08:00,Fog,2°,6,100%,1025 hPa
Saturday 7 January 2023,08:30,Fog,2°,2,100%,1025 hPa
Saturday 7 January 2023,09:00,Fog,3°,2,100%,1025 hPa
Saturday 7 January 2023,09:17,Fog Patches,3°,4,100%,1025 hPa
Saturday 7 January 2023,09:30,Fog Patches,3°,2,100%,1025 hPa
Saturday 7 January 2023,10:00,Fog Patches,3°,4,100%,1025 hPa
Saturday 7 January 2023,10:19,Fog Patches,3°,2,100%,1025 hPa
Saturday 7 January 2023,10:30,Fog Patches,3°,6,100%,1026 hPa
Saturday 7 January 2023,11:00,Mist,3°,6,100%,1026 hPa
Saturday 7 January 2023,11:30,Mist,4°,7,93%,1026 hPa
Saturday 7 January 2023,12:00,Mist,4°,7,100%,1026 hPa
Saturday 7 January 2023,12:30,Mist,5°,7,93%,1025 hPa
Saturday 7 January 2023,13:00,Mist,5°,4,93%,1025 hPa
Saturday 7 January 2023,13:30,Mist,5°,4,93%,1024 hPa
Saturday 7 January 2023,14:00,Mist,6°,2,87%,1023 hPa
Saturday 7 January 2023,14:30,Mist,6°,6,87%,1023 hPa
Saturday 7 January 2023,15:00,Mist,6°,7,87%,1023 hPa
Saturday 7 January 2023,15:30,Cloudy,6°,6,87%,1023 hPa
Saturday 7 January 2023,16:00,Cloudy,6°,7,87%,1023 hPa
Saturday 7 January 2023,16:30,Cloudy,6°,6,87%,1022 hPa
Saturday 7 January 2023,17:00,Mist,6°,Calm,93%,1022 hPa
Saturday 7 January 2023,17:30,Mist,6°,2,87%,1022 hPa
Saturday 7 January 2023,18:00,Mist,6°,6,93%,1022 hPa
Saturday 7 January 2023,18:30,Mist,6°,6,87%,1021 hPa
Saturday 7 January 2023,19:00,Mist,6°,6,87%,1021 hPa
Saturday 7 January 2023,19:30,Mist,6°,6,93%,1021 hPa
Saturday 7 January 2023,20:00,Mist,6°,7,87%,1021 hPa
Saturday 7 January 2023,20:04,Mist,6°,7,93%,1021 hPa
Saturday 7 January 2023,20:30,Mist,6°,7,93%,1022 hPa
Saturday 7 January 2023,21:00,Mist,6°,7,93%,1021 hPa
Saturday 7 January 2023,21:30,Mist,6°,6,93%,1021 hPa
Saturday 7 January 2023,22:00,Drizzle,6°,2,93%,1021 hPa
Saturday 7 January 2023,22:30,Drizzle,6°,2,100%,1020 hPa
Saturday 7 January 2023,23:00,Light Rain,6°,2,100%,1020 hPa
Saturday 7 January 2023,23:30,Light Rain,6°,4,100%,1020 hPa
Sunday 8 January 2023,00:00,Light Rain,6°,6,100%,1020 hPa
Sunday 8 January 2023,00:30,Light Rain,6°,6,100%,1019 hPa
Sunday 8 January 2023,01:00,Light Rain,6°,6,100%,1019 hPa
Sunday 8 January 2023,01:30,Light Rain,6°,4,100%,1018 hPa
Sunday 8 January 2023,02:00,Light Rain,6°,6,100%,1018 hPa
Sunday 8 January 2023,02:30,Light Rain,6°,6,100%,1018 hPa
Sunday 8 January 2023,03:00,Drizzle,7°,2,93%,1017 hPa
Sunday 8 January 2023,03:30,Drizzle,7°,2,100%,1017 hPa
Sunday 8 January 2023,04:00,Drizzle,7°,2,100%,1017 hPa
Sunday 8 January 2023,04:15,Drizzle,10°,19,100%,1017 hPa
Sunday 8 January 2023,04:30,Drizzle,10°,19,>,37 100% 1017 hPa
Sunday 8 January 2023,05:00,Light Rain,11°,22,94%,1017 hPa
Sunday 8 January 2023,05:30,Drizzle,11°,24,87%,1016 hPa
Sunday 8 January 2023,06:00,Mostly Cloudy,11°,19,87%,1016 hPa
Sunday 8 January 2023,06:30,Mostly Cloudy,11°,20,87%,1016 hPa
Sunday 8 January 2023,07:00,Mostly Cloudy,11°,17,87%,1016 hPa
Sunday 8 January 2023,07:30,Light Rain,11°,19,87%,1016 hPa
Sunday 8 January 2023,08:00,Light Rain,10°,15,93%,1016 hPa
Sunday 8 January 2023,08:30,Mostly Cloudy,10°,17,93%,1015 hPa
Sunday 8 January 2023,09:00,Drizzle,10°,17,93%,1015 hPa
Sunday 8 January 2023,09:30,Drizzle,10°,17,100%,1015 hPa
Sunday 8 January 2023,10:00,Mostly Cloudy,11°,19,94%,1015 hPa
Sunday 8 January 2023,10:30,Partly Cloudy,11°,22,94%,1015 hPa
Sunday 8 January 2023,11:00,Mostly Cloudy,12°,33,>,57 88% 1015 hPa
Sunday 8 January 2023,11:30,Mostly Cloudy,13°,33,>,54 88% 1015 hPa
Sunday 8 January 2023,12:00,Mostly Cloudy,13°,32,88%,1016 hPa
Sunday 8 January 2023,12:30,Mostly Cloudy,13°,35,>,61 88% 1015 hPa
Sunday 8 January 2023,13:00,Mostly Cloudy,14°,35,>,56 88% 1015 hPa
Sunday 8 January 2023,13:30,Mostly Cloudy,14°,37,>,72 88% 1014 hPa
Sunday 8 January 2023,14:00,Mostly Cloudy,14°,39,88%,1014 hPa
Sunday 8 January 2023,14:30,Mostly Cloudy,14°,39,>,59 88% 1014 hPa
Sunday 8 January 2023,15:00,Mostly Cloudy,14°,39,88%,1014 hPa
Sunday 8 January 2023,15:30,Light Rain,14°,35,>,54 88% 1014 hPa
Sunday 8 January 2023,16:00,Drizzle,14°,32,>,52 88% 1014 hPa
Sunday 8 January 2023,16:30,Drizzle,14°,28,>,54 88% 1014 hPa
Sunday 8 January 2023,17:00,Mostly Cloudy,14°,32,>,63 88% 1014 hPa
