Day,Hour,Condition,Temperature,Wind,Relative_hum,Pressure
Thursday 14 September 2023,11:30,Mostly Cloudy,22°,6,69%,1020 hPa
Thursday 14 September 2023,12:00,Mostly Cloudy,23°,4,69%,1020 hPa
Thursday 14 September 2023,12:30,Mostly Cloudy,24°,4,61%,1020 hPa
Thursday 14 September 2023,13:00,Mostly Cloudy,24°,4,61%,1020 hPa
Thursday 14 September 2023,13:30,Partly Cloudy,24°,2,61%,1019 hPa
Thursday 14 September 2023,14:00,Partly Cloudy,25°,6,57%,1019 hPa
Thursday 14 September 2023,14:30,Partly Cloudy,26°,4,58%,1019 hPa
Thursday 14 September 2023,15:00,Partly Cloudy,26°,4,54%,1018 hPa
Thursday 14 September 2023,15:30,Partly Cloudy,27°,6,54%,1018 hPa
Thursday 14 September 2023,16:00,Partly Cloudy,27°,4,51%,1017 hPa
Thursday 14 September 2023,16:30,Fair,27°,7,51%,1017 hPa
Thursday 14 September 2023,17:00,Fair,27°,9,54%,1016 hPa
Thursday 14 September 2023,17:30,Fair,27°,9,51%,1016 hPa
Thursday 14 September 2023,18:00,Fair,27°,9,54%,1015 hPa
Thursday 14 September 2023,18:30,Fair,27°,4,51%,1015 hPa
Thursday 14 September 2023,19:00,Fair,27°,7,48%,1015 hPa
Thursday 14 September 2023,19:30,Fair,27°,9,51%,1015 hPa
Thursday 14 September 2023,20:00,Fair,26°,4,54%,1015 hPa
Thursday 14 September 2023,20:30,Fair,26°,7,51%,1015 hPa
Thursday 14 September 2023,21:00,Fair,25°,4,54%,1015 hPa
Thursday 14 September 2023,21:30,Fair,25°,4,54%,1016 hPa
Thursday 14 September 2023,22:00,Fair,25°,6,57%,1016 hPa
Thursday 14 September 2023,22:30,Fair,24°,4,61%,1016 hPa
Thursday 14 September 2023,22:39,Fair,24°,6,61%,1016 hPa
Thursday 14 September 2023,23:00,Fair,24°,9,61%,1016 hPa
Thursday 14 September 2023,23:30,Fair,23°,4,65%,1016 hPa
Friday 15 September 2023,00:00,Fair,23°,4,65%,1016 hPa
Friday 15 September 2023,00:30,Fair,23°,4,65%,1016 hPa
Friday 15 September 2023,01:00,Fair,23°,9,65%,1016 hPa
Friday 15 September 2023,01:30,Fair,23°,6,65%,1016 hPa
Friday 15 September 2023,02:00,Fair,23°,13,69%,1016 hPa
Friday 15 September 2023,02:30,Fair,22°,9,73%,1016 hPa
Friday 15 September 2023,03:00,Partly Cloudy,22°,9,73%,1016 hPa
Friday 15 September 2023,03:30,Mostly Cloudy,22°,9,73%,1015 hPa
Friday 15 September 2023,03:34,T-Storm,21°,11,83%,1015 hPa
Friday 15 September 2023,04:00,T-Storm,20°,9,88%,1015 hPa
Friday 15 September 2023,04:30,Rain,19°,7,94%,1015 hPa
Friday 15 September 2023,05:00,Mostly Cloudy,19°,4,94%,1015 hPa
Friday 15 September 2023,05:14,T-Storm,19°,6,88%,1015 hPa
Friday 15 September 2023,05:30,T-Storm,18°,6,100%,1015 hPa
Friday 15 September 2023,05:31,T-Storm,18°,7,100%,1015 hPa
Friday 15 September 2023,05:43,T-Storm,17°,24,94%,1015 hPa
Friday 15 September 2023,05:52,T-Storm,16°,57,88%,1016 hPa
Friday 15 September 2023,06:00,T-Storm,15°,37,94%,1015 hPa
Friday 15 September 2023,06:13,T-Storm,15°,26,100%,1015 hPa
Friday 15 September 2023,06:20,T-Storm,15°,9,100%,1015 hPa
Friday 15 September 2023,06:30,T-Storm,15°,6,100%,1015 hPa
Friday 15 September 2023,07:00,Mostly Cloudy,15°,2,100%,1015 hPa
Friday 15 September 2023,07:30,Light Rain,15°,7,100%,1016 hPa
Friday 15 September 2023,08:00,Mostly Cloudy,15°,6,100%,1016 hPa
Friday 15 September 2023,08:30,Mostly Cloudy,15°,6,100%,1016 hPa
Friday 15 September 2023,09:00,Mostly Cloudy,16°,4,94%,1015 hPa
Friday 15 September 2023,09:30,Mostly Cloudy,16°,6,94%,1014 hPa
Friday 15 September 2023,10:00,Mostly Cloudy,17°,7,94%,1015 hPa
Friday 15 September 2023,10:30,Partly Cloudy,18°,13,88%,1015 hPa
Friday 15 September 2023,11:00,Partly Cloudy,18°,9,88%,1015 hPa
Friday 15 September 2023,11:30,Clear,19°,4,78%,1015 hPa
Friday 15 September 2023,12:00,Clear,20°,Calm,73%,1015 hPa
Friday 15 September 2023,12:30,Clear,21°,4,69%,1015 hPa
Friday 15 September 2023,13:00,Clear,21°,2,73%,1015 hPa
Friday 15 September 2023,13:30,Clear,22°,7,69%,1015 hPa
Friday 15 September 2023,14:00,Clear,23°,9,>,32 69% 1014 hPa
Friday 15 September 2023,14:30,Clear,24°,7,65%,1014 hPa
Friday 15 September 2023,15:00,Partly Cloudy,24°,7,61%,1013 hPa
Friday 15 September 2023,15:30,Partly Cloudy,23°,11,65%,1013 hPa
Friday 15 September 2023,16:00,Partly Cloudy,24°,7,61%,1012 hPa
Friday 15 September 2023,16:30,Fair,25°,4,57%,1012 hPa
Friday 15 September 2023,17:00,Fair,25°,9,61%,1012 hPa
Friday 15 September 2023,17:30,Fair,26°,9,51%,1012 hPa
Friday 15 September 2023,18:00,Fair,25°,11,50%,1011 hPa
Friday 15 September 2023,18:30,Fair,25°,9,50%,1011 hPa
Friday 15 September 2023,19:00,Fair,25°,9,50%,1011 hPa
Friday 15 September 2023,19:30,Fair,25°,11,54%,1011 hPa
Friday 15 September 2023,20:00,Fair,24°,7,57%,1011 hPa
Friday 15 September 2023,20:30,T-Storm,24°,9,54%,1011 hPa
Friday 15 September 2023,21:00,T-Storm,24°,7,54%,1011 hPa
Friday 15 September 2023,21:30,Chance of Showers,23°,7,61%,1011 hPa
Friday 15 September 2023,22:00,Chance of Showers,22°,6,69%,1011 hPa
Friday 15 September 2023,22:30,T-Storm,19°,37,78%,1013 hPa
Friday 15 September 2023,23:00,T-Storm,18°,17,88%,1012 hPa
Friday 15 September 2023,23:15,Chance of Showers,18°,7,88%,1012 hPa
Friday 15 September 2023,23:30,Chance of Showers,17°,9,94%,1012 hPa
Saturday 16 September 2023,00:00,Chance of Showers,17°,9,94%,1013 hPa
Saturday 16 September 2023,00:30,Chance of Showers,17°,2,94%,1013 hPa
Saturday 16 September 2023,01:00,Partly Cloudy,17°,Calm,94%,1013 hPa
Saturday 16 September 2023,01:30,Fair,17°,4,94%,1012 hPa
Saturday 16 September 2023,02:00,Chance of Showers,17°,4,94%,1013 hPa
Saturday 16 September 2023,02:30,Chance of Showers,17°,4,94%,1012 hPa
Saturday 16 September 2023,02:47,Chance of Showers,17°,4,94%,1012 hPa
Saturday 16 September 2023,03:00,Chance of Showers,17°,4,94%,1012 hPa
Saturday 16 September 2023,03:30,Chance of Showers,17°,6,94%,1012 hPa
Saturday 16 September 2023,04:00,Mostly Cloudy,17°,4,94%,1012 hPa
Saturday 16 September 2023,04:30,Partly Cloudy,17°,7,94%,1012 hPa
Saturday 16 September 2023,05:00,Partly Cloudy,17°,7,94%,1012 hPa
Saturday 16 September 2023,05:30,Partly Cloudy,17°,Calm,94%,1012 hPa
Saturday 16 September 2023,06:00,Mostly Cloudy,16°,Calm,100%,1012 hPa
Saturday 16 September 2023,06:30,Partly Cloudy,16°,2,100%,1011 hPa
Saturday 16 September 2023,07:00,Partly Cloudy,16°,4,100%,1011 hPa
Saturday 16 September 2023,07:30,Partly Cloudy,16°,2,94%,1012 hPa
Saturday 16 September 2023,08:00,Partly Cloudy,16°,Calm,100%,1012 hPa
Saturday 16 September 2023,08:30,Mostly Cloudy,16°,4,100%,1012 hPa
Saturday 16 September 2023,09:00,Mostly Cloudy,17°,4,94%,1012 hPa
Saturday 16 September 2023,09:30,Mostly Cloudy,17°,7,94%,1013 hPa
Saturday 16 September 2023,10:00,Mostly Cloudy,18°,6,88%,1013 hPa
Saturday 16 September 2023,10:30,Mostly Cloudy,18°,9,88%,1013 hPa
Saturday 16 September 2023,11:00,Mostly Cloudy,19°,11,83%,1013 hPa
Saturday 16 September 2023,11:30,Mostly Cloudy,19°,15,83%,1013 hPa
Saturday 16 September 2023,12:00,Mostly Cloudy,19°,15,83%,1013 hPa
Saturday 16 September 2023,12:30,Cloudy,20°,13,>,35 78% 1014 hPa
Saturday 16 September 2023,13:00,Cloudy,20°,9,78%,1014 hPa
Saturday 16 September 2023,13:30,Mostly Cloudy,21°,11,73%,1014 hPa
Saturday 16 September 2023,14:00,Partly Cloudy,21°,9,73%,1013 hPa
Saturday 16 September 2023,14:30,Partly Cloudy,22°,9,69%,1013 hPa
Saturday 16 September 2023,15:00,Partly Cloudy,22°,7,64%,1013 hPa
Saturday 16 September 2023,15:30,Partly Cloudy,22°,9,64%,1013 hPa
Saturday 16 September 2023,16:00,Mostly Cloudy,22°,7,64%,1013 hPa
Saturday 16 September 2023,16:30,Mostly Cloudy,22°,11,64%,1012 hPa
Saturday 16 September 2023,17:00,Mostly Cloudy,22°,9,69%,1012 hPa
Saturday 16 September 2023,17:30,Partly Cloudy,23°,11,61%,1012 hPa
Saturday 16 September 2023,18:00,Partly Cloudy,23°,11,61%,1012 hPa
Saturday 16 September 2023,18:30,Partly Cloudy,23°,15,53%,1012 hPa
Saturday 16 September 2023,19:00,Partly Cloudy,23°,13,57%,1012 hPa
Saturday 16 September 2023,19:30,Partly Cloudy,23°,9,57%,1012 hPa
Saturday 16 September 2023,20:00,Partly Cloudy,22°,11,57%,1012 hPa
Saturday 16 September 2023,20:30,Fair,21°,6,64%,1012 hPa
Saturday 16 September 2023,21:00,Fair,21°,4,64%,1012 hPa
Saturday 16 September 2023,21:30,Fair,21°,6,64%,1013 hPa
Saturday 16 September 2023,22:00,Fair,21°,7,60%,1013 hPa
Saturday 16 September 2023,22:30,Clear,19°,4,78%,1013 hPa
Saturday 16 September 2023,23:00,Clear,19°,2,73%,1013 hPa
Saturday 16 September 2023,23:30,Clear,19°,6,73%,1013 hPa
Sunday 17 September 2023,00:00,Clear,19°,4,73%,1013 hPa
Sunday 17 September 2023,00:30,Clear,19°,6,78%,1013 hPa
Sunday 17 September 2023,01:00,Clear,19°,2,78%,1013 hPa
Sunday 17 September 2023,01:30,Clear,19°,6,78%,1013 hPa
Sunday 17 September 2023,02:00,Fair,20°,7,68%,1013 hPa
Sunday 17 September 2023,02:30,Fair,19°,7,78%,1014 hPa
Sunday 17 September 2023,03:00,Fair,18°,6,88%,1013 hPa
Sunday 17 September 2023,03:30,Fair,18°,2,83%,1013 hPa
Sunday 17 September 2023,04:00,Fair,18°,11,88%,1013 hPa
Sunday 17 September 2023,04:01,Rain,18°,7,88%,1013 hPa
Sunday 17 September 2023,04:22,Drizzle,17°,Calm,94%,1013 hPa
Sunday 17 September 2023,04:30,Drizzle,17°,2,94%,1013 hPa
Sunday 17 September 2023,05:00,Mostly Cloudy,17°,Calm,94%,1013 hPa
Sunday 17 September 2023,05:30,Light Rain,17°,2,94%,1012 hPa
Sunday 17 September 2023,06:00,Light Rain,16°,2,100%,1013 hPa
Sunday 17 September 2023,06:30,Fair,16°,6,100%,1012 hPa
Sunday 17 September 2023,07:00,Mostly Cloudy,17°,4,94%,1012 hPa
Sunday 17 September 2023,07:30,Mostly Cloudy,17°,6,94%,1012 hPa
Sunday 17 September 2023,08:00,Mostly Cloudy,17°,6,94%,1012 hPa
Sunday 17 September 2023,09:00,Light Rain,17°,9,88%,1013 hPa
Sunday 17 September 2023,09:30,Light Rain,16°,6,94%,1013 hPa
Sunday 17 September 2023,10:00,Fair,17°,7,94%,1013 hPa
Sunday 17 September 2023,10:30,Light Rain,17°,6,88%,1014 hPa
Sunday 17 September 2023,11:00,Light Rain,17°,6,88%,1014 hPa
Sunday 17 September 2023,11:30,Light Rain,17°,9,88%,1014 hPa
Sunday 17 September 2023,12:00,Rain,17°,9,88%,1014 hPa
Sunday 17 September 2023,12:17,Light Rain,17°,9,94%,1014 hPa
Sunday 17 September 2023,12:30,Light Rain,17°,9,94%,1014 hPa
Sunday 17 September 2023,13:00,Drizzle,18°,15,88%,1015 hPa
Sunday 17 September 2023,13:30,Light Rain,18°,20,88%,1014 hPa
Sunday 17 September 2023,14:00,Light Rain,18°,19,88%,1014 hPa
Sunday 17 September 2023,14:28,Rain,17°,30,88%,1015 hPa
Sunday 17 September 2023,14:30,Light Rain,17°,28,88%,1015 hPa
Sunday 17 September 2023,15:00,Light Rain,17°,13,>,32 88% 1014 hPa
Sunday 17 September 2023,15:30,Mostly Cloudy,18°,19,>,37 83% 1015 hPa
Sunday 17 September 2023,16:00,Mostly Cloudy,19°,15,83%,1014 hPa
Sunday 17 September 2023,16:30,Partly Cloudy,19°,19,78%,1015 hPa
Sunday 17 September 2023,17:00,Partly Cloudy,19°,17,78%,1014 hPa
Sunday 17 September 2023,17:30,Partly Cloudy,20°,17,73%,1014 hPa
Sunday 17 September 2023,18:00,Partly Cloudy,19°,15,73%,1014 hPa
Sunday 17 September 2023,18:30,Partly Cloudy,19°,13,83%,1014 hPa
Sunday 17 September 2023,19:00,Fair,19°,15,78%,1014 hPa
Sunday 17 September 2023,19:30,Fair,19°,15,73%,1015 hPa
Sunday 17 September 2023,20:00,Fair,18°,11,77%,1015 hPa
Sunday 17 September 2023,20:30,Fair,18°,9,77%,1015 hPa
Sunday 17 September 2023,21:00,Fair,18°,11,77%,1015 hPa
Sunday 17 September 2023,21:30,Fair,17°,9,82%,1015 hPa
Sunday 17 September 2023,22:00,Clear,17°,11,82%,1016 hPa
Sunday 17 September 2023,22:30,Clear,17°,13,82%,1016 hPa
Sunday 17 September 2023,23:00,Clear,16°,13,88%,1016 hPa
Sunday 17 September 2023,23:30,Clear,15°,6,88%,1017 hPa
Monday 18 September 2023,00:00,Clear,16°,11,88%,1017 hPa
Monday 18 September 2023,00:30,Clear,16°,7,88%,1017 hPa
Monday 18 September 2023,01:00,Partly Cloudy,15°,Calm,88%,1017 hPa
Monday 18 September 2023,01:30,Fair,15°,6,88%,1017 hPa
Monday 18 September 2023,02:00,Partly Cloudy,14°,2,94%,1017 hPa
Monday 18 September 2023,02:30,Partly Cloudy,15°,13,88%,1017 hPa
Monday 18 September 2023,03:00,Partly Cloudy,15°,4,88%,1017 hPa
Monday 18 September 2023,03:30,Partly Cloudy,15°,2,88%,1017 hPa
Monday 18 September 2023,04:00,Partly Cloudy,14°,4,94%,1017 hPa
Monday 18 September 2023,04:30,Partly Cloudy,14°,4,94%,1017 hPa
Monday 18 September 2023,05:00,Partly Cloudy,14°,4,94%,1017 hPa
Monday 18 September 2023,05:30,Partly Cloudy,14°,4,94%,1017 hPa
Monday 18 September 2023,06:00,Partly Cloudy,14°,6,94%,1017 hPa
Monday 18 September 2023,06:30,Mostly Cloudy,15°,7,88%,1017 hPa
Monday 18 September 2023,07:00,Mostly Cloudy,15°,13,88%,1017 hPa
Monday 18 September 2023,07:30,Mostly Cloudy,15°,9,88%,1017 hPa
Monday 18 September 2023,08:00,Mostly Cloudy,15°,6,88%,1018 hPa
Monday 18 September 2023,08:30,Partly Cloudy,15°,7,88%,1018 hPa
Monday 18 September 2023,09:00,Partly Cloudy,15°,13,94%,1018 hPa
Monday 18 September 2023,09:30,Partly Cloudy,16°,6,82%,1019 hPa
Monday 18 September 2023,10:00,Partly Cloudy,17°,11,77%,1019 hPa
Monday 18 September 2023,10:30,Partly Cloudy,17°,11,82%,1019 hPa
Monday 18 September 2023,11:00,Mostly Cloudy,17°,13,82%,1020 hPa
Monday 18 September 2023,11:30,Mostly Cloudy,18°,13,77%,1020 hPa
Monday 18 September 2023,12:00,Mostly Cloudy,18°,9,>,30 73% 1020 hPa
Monday 18 September 2023,12:30,Partly Cloudy,19°,7,68%,1020 hPa
Monday 18 September 2023,13:00,Partly Cloudy,19°,9,73%,1020 hPa
Monday 18 September 2023,13:30,Partly Cloudy,20°,9,68%,1020 hPa
Monday 18 September 2023,14:00,Partly Cloudy,20°,9,>,28 68% 1020 hPa
Monday 18 September 2023,14:30,Partly Cloudy,20°,11,64%,1019 hPa
Monday 18 September 2023,15:00,Mostly Cloudy,20°,13,>,37 68% 1019 hPa
Monday 18 September 2023,15:30,Mostly Cloudy,20°,13,68%,1019 hPa
Monday 18 September 2023,16:00,Mostly Cloudy,21°,13,>,32 60% 1019 hPa
Monday 18 September 2023,16:30,Mostly Cloudy,21°,15,64%,1019 hPa
Monday 18 September 2023,17:00,Mostly Cloudy,21°,13,>,32 64% 1019 hPa
Monday 18 September 2023,17:30,Mostly Cloudy,21°,17,64%,1019 hPa
Monday 18 September 2023,18:00,Mostly Cloudy,20°,13,68%,1019 hPa
Monday 18 September 2023,18:30,Partly Cloudy,20°,11,68%,1019 hPa
Monday 18 September 2023,19:00,Fair,20°,7,64%,1019 hPa
Monday 18 September 2023,19:30,Fair,21°,9,60%,1019 hPa
Monday 18 September 2023,20:00,Fair,20°,6,64%,1019 hPa
Monday 18 September 2023,20:30,Fair,20°,6,64%,1020 hPa
Monday 18 September 2023,21:00,Clear,19°,7,73%,1020 hPa
Monday 18 September 2023,21:30,Clear,19°,7,73%,1020 hPa
Monday 18 September 2023,22:00,Clear,19°,6,68%,1020 hPa
Monday 18 September 2023,22:30,Clear,19°,6,68%,1021 hPa
Monday 18 September 2023,23:00,Clear,16°,2,88%,1021 hPa
Monday 18 September 2023,23:30,Clear,16°,4,88%,1021 hPa
Tuesday 19 September 2023,00:00,Clear,16°,Calm,88%,1021 hPa
Tuesday 19 September 2023,00:30,Clear,16°,6,88%,1021 hPa
Tuesday 19 September 2023,01:00,Clear,15°,2,88%,1021 hPa
Tuesday 19 September 2023,01:30,Clear,14°,4,94%,1021 hPa
Tuesday 19 September 2023,02:00,Clear,14°,4,94%,1021 hPa
Tuesday 19 September 2023,02:30,Clear,14°,Calm,94%,1021 hPa
Tuesday 19 September 2023,03:00,Clear,14°,Calm,94%,1021 hPa
Tuesday 19 September 2023,03:30,Clear,14°,Calm,94%,1021 hPa
Tuesday 19 September 2023,04:00,Clear,14°,Calm,94%,1021 hPa
Tuesday 19 September 2023,04:30,Clear,13°,4,100%,1021 hPa
Tuesday 19 September 2023,05:00,Clear,14°,4,94%,1020 hPa
Tuesday 19 September 2023,05:30,Clear,14°,2,94%,1020 hPa
Tuesday 19 September 2023,06:00,Clear,13°,2,100%,1020 hPa
Tuesday 19 September 2023,06:30,Clear,13°,4,100%,1020 hPa
Tuesday 19 September 2023,07:00,Clear,13°,2,94%,1020 hPa
Tuesday 19 September 2023,07:30,Clear,12°,Calm,100%,1020 hPa
Tuesday 19 September 2023,08:00,Clear,12°,Calm,100%,1020 hPa
Tuesday 19 September 2023,08:30,Clear,13°,6,94%,1020 hPa
Tuesday 19 September 2023,09:00,Clear,13°,4,100%,1020 hPa
Tuesday 19 September 2023,09:30,Clear,15°,4,94%,1020 hPa
Tuesday 19 September 2023,10:00,Clear,16°,2,82%,1020 hPa
Tuesday 19 September 2023,10:30,Partly Cloudy,17°,6,82%,1020 hPa
Tuesday 19 September 2023,11:00,Partly Cloudy,18°,2,83%,1021 hPa
Tuesday 19 September 2023,11:30,Partly Cloudy,19°,6,78%,1020 hPa
Tuesday 19 September 2023,12:00,Partly Cloudy,19°,4,78%,1020 hPa
Tuesday 19 September 2023,12:30,Partly Cloudy,20°,9,73%,1020 hPa
Tuesday 19 September 2023,13:00,Partly Cloudy,21°,7,69%,1020 hPa
Tuesday 19 September 2023,13:30,Fair,22°,7,64%,1019 hPa
Tuesday 19 September 2023,14:00,Fair,23°,6,57%,1019 hPa
Tuesday 19 September 2023,14:30,Fair,23°,4,53%,1018 hPa
Tuesday 19 September 2023,15:00,Mostly Cloudy,24°,6,47%,1018 hPa
Tuesday 19 September 2023,15:30,Mostly Cloudy,24°,4,44%,1018 hPa
Tuesday 19 September 2023,16:00,Mostly Cloudy,23°,6,44%,1017 hPa
Tuesday 19 September 2023,16:30,Partly Cloudy,24°,6,44%,1017 hPa
Tuesday 19 September 2023,17:00,Partly Cloudy,24°,4,41%,1017 hPa
Tuesday 19 September 2023,17:30,Partly Cloudy,25°,4,41%,1016 hPa
Tuesday 19 September 2023,18:00,Partly Cloudy,24°,6,41%,1016 hPa
Tuesday 19 September 2023,18:30,Partly Cloudy,24°,11,41%,1016 hPa
Tuesday 19 September 2023,19:00,Fair,25°,2,39%,1016 hPa
Tuesday 19 September 2023,19:30,Fair,24°,4,41%,1016 hPa
Tuesday 19 September 2023,20:00,Fair,23°,Calm,50%,1016 hPa
Tuesday 19 September 2023,20:30,Fair,21°,7,56%,1016 hPa
Tuesday 19 September 2023,21:00,Fair,20°,Calm,60%,1016 hPa
Tuesday 19 September 2023,21:30,Fair,20°,2,56%,1016 hPa
Tuesday 19 September 2023,22:00,Fair,21°,4,56%,1016 hPa
Tuesday 19 September 2023,22:30,Fair,19°,7,64%,1017 hPa
Tuesday 19 September 2023,23:00,Fair,18°,7,68%,1017 hPa
Tuesday 19 September 2023,23:30,Fair,18°,6,68%,1017 hPa
Wednesday 20 September 2023,00:00,Fair,17°,2,72%,1017 hPa
Wednesday 20 September 2023,00:30,Clear,16°,7,77%,1017 hPa
Wednesday 20 September 2023,01:00,Clear,16°,4,77%,1017 hPa
Wednesday 20 September 2023,01:30,Clear,16°,7,77%,1017 hPa
Wednesday 20 September 2023,02:00,Clear,15°,4,82%,1016 hPa
Wednesday 20 September 2023,02:30,Clear,15°,4,77%,1016 hPa
Wednesday 20 September 2023,03:00,Clear,15°,2,77%,1016 hPa
Wednesday 20 September 2023,03:30,Clear,14°,2,82%,1016 hPa
Wednesday 20 September 2023,04:00,Clear,14°,Calm,82%,1016 hPa
Wednesday 20 September 2023,04:30,Clear,14°,4,82%,1016 hPa
Wednesday 20 September 2023,05:00,Clear,13°,Calm,88%,1016 hPa
Wednesday 20 September 2023,05:30,Clear,14°,6,88%,1015 hPa
Wednesday 20 September 2023,06:00,Clear,13°,4,88%,1015 hPa
Wednesday 20 September 2023,06:30,Clear,13°,7,88%,1015 hPa
Wednesday 20 September 2023,07:00,Clear,13°,4,88%,1015 hPa
Wednesday 20 September 2023,07:30,Clear,12°,4,94%,1016 hPa
Wednesday 20 September 2023,08:00,Clear,12°,2,100%,1016 hPa
Wednesday 20 September 2023,08:30,Clear,12°,2,94%,1016 hPa
Wednesday 20 September 2023,09:00,Clear,13°,6,94%,1016 hPa
Wednesday 20 September 2023,09:30,Clear,14°,4,88%,1016 hPa
Wednesday 20 September 2023,10:00,Clear,16°,Calm,77%,1016 hPa
Wednesday 20 September 2023,10:30,Clear,17°,2,77%,1016 hPa
Wednesday 20 September 2023,11:00,Clear,18°,4,73%,1016 hPa
Wednesday 20 September 2023,11:30,Clear,19°,2,68%,1016 hPa
Wednesday 20 September 2023,12:00,Clear,20°,2,68%,1016 hPa
Wednesday 20 September 2023,12:30,Clear,21°,6,69%,1016 hPa
Wednesday 20 September 2023,13:00,Clear,21°,13,60%,1016 hPa
Wednesday 20 September 2023,13:30,Clear,23°,17,>,35 53% 1016 hPa
Wednesday 20 September 2023,14:00,Fair,24°,19,>,41 47% 1015 hPa
Wednesday 20 September 2023,14:30,Fair,24°,22,47%,1015 hPa
Wednesday 20 September 2023,15:00,Fair,24°,24,44%,1015 hPa
Wednesday 20 September 2023,15:30,Fair,24°,24,44%,1014 hPa
Wednesday 20 September 2023,16:00,Fair,24°,20,>,46 41% 1014 hPa
Wednesday 20 September 2023,16:30,Fair,24°,30,38%,1014 hPa
Wednesday 20 September 2023,17:00,Fair,24°,30,38%,1014 hPa
Wednesday 20 September 2023,17:30,Clear,25°,26,>,57 36% 1013 hPa
Wednesday 20 September 2023,18:00,Clear,24°,26,38%,1013 hPa
Wednesday 20 September 2023,18:30,Clear,24°,28,38%,1013 hPa
Wednesday 20 September 2023,19:00,Clear,24°,22,41%,1013 hPa
Wednesday 20 September 2023,19:30,Clear,24°,22,38%,1013 hPa
Wednesday 20 September 2023,20:00,Clear,23°,22,38%,1013 hPa
Wednesday 20 September 2023,20:30,Clear,23°,20,>,41 38% 1013 hPa
Wednesday 20 September 2023,21:00,Clear,22°,15,43%,1013 hPa
Wednesday 20 September 2023,21:30,Clear,22°,19,41%,1013 hPa
Wednesday 20 September 2023,22:00,Clear,21°,17,43%,1013 hPa
Wednesday 20 September 2023,22:30,Clear,21°,19,43%,1014 hPa
Wednesday 20 September 2023,23:00,Fair,21°,15,43%,1014 hPa
Wednesday 20 September 2023,23:30,Fair,20°,11,46%,1014 hPa
Thursday 21 September 2023,00:00,Fair,20°,11,46%,1013 hPa
Thursday 21 September 2023,00:30,Clear,19°,13,49%,1013 hPa
Thursday 21 September 2023,01:00,Fair,19°,9,46%,1013 hPa
Thursday 21 September 2023,01:30,Fair,17°,11,55%,1013 hPa
Thursday 21 September 2023,02:00,Fair,18°,13,52%,1013 hPa
Thursday 21 September 2023,02:30,Fair,17°,13,55%,1013 hPa
Thursday 21 September 2023,03:00,Clear,16°,11,63%,1013 hPa
Thursday 21 September 2023,03:30,Fair,16°,13,63%,1013 hPa
Thursday 21 September 2023,04:00,Fair,15°,11,72%,1012 hPa
Thursday 21 September 2023,04:30,Fair,16°,13,72%,1012 hPa
Thursday 21 September 2023,05:00,Fair,17°,13,68%,1011 hPa
Thursday 21 September 2023,05:30,Clear,16°,13,72%,1011 hPa
Thursday 21 September 2023,06:00,Clear,16°,11,72%,1011 hPa
Thursday 21 September 2023,06:30,Fair,16°,15,77%,1011 hPa
Thursday 21 September 2023,07:00,Partly Cloudy,16°,20,77%,1011 hPa
Thursday 21 September 2023,07:30,Partly Cloudy,16°,19,>,37 77% 1011 hPa
Thursday 21 September 2023,08:00,Partly Cloudy,15°,22,82%,1011 hPa
Thursday 21 September 2023,08:30,Partly Cloudy,15°,20,82%,1011 hPa
Thursday 21 September 2023,09:00,Mostly Cloudy,16°,20,77%,1011 hPa
Thursday 21 September 2023,09:30,Mostly Cloudy,16°,20,77%,1011 hPa
Thursday 21 September 2023,10:00,Mostly Cloudy,16°,28,77%,1011 hPa
Thursday 21 September 2023,10:30,Mostly Cloudy,17°,28,72%,1011 hPa
Thursday 21 September 2023,11:00,Mostly Cloudy,17°,22,72%,1011 hPa
Thursday 21 September 2023,11:30,Cloudy,17°,22,>,46 72% 1011 hPa
Thursday 21 September 2023,12:00,Cloudy,17°,24,>,43 72% 1011 hPa
Thursday 21 September 2023,12:30,Cloudy,18°,20,>,41 68% 1011 hPa
Thursday 21 September 2023,13:00,Drizzle,18°,26,>,48 68% 1011 hPa
Thursday 21 September 2023,13:09,Rain,17°,26,>,50 77% 1011 hPa
Thursday 21 September 2023,13:30,Chance of Rain,17°,24,>,43 82% 1011 hPa
Thursday 21 September 2023,14:00,Chance of Rain,17°,26,>,44 82% 1011 hPa
Thursday 21 September 2023,14:30,Drizzle,17°,22,82%,1011 hPa
Thursday 21 September 2023,15:00,Mostly Cloudy,18°,20,77%,1010 hPa
Thursday 21 September 2023,15:30,Cloudy,19°,20,>,41 73% 1010 hPa
Thursday 21 September 2023,16:00,Cloudy,19°,22,73%,1010 hPa
Thursday 21 September 2023,16:30,Cloudy,19°,19,73%,1009 hPa
Thursday 21 September 2023,16:41,Rain,19°,26,73%,1009 hPa
Thursday 21 September 2023,17:00,Rain,19°,24,73%,1009 hPa
Thursday 21 September 2023,17:30,Cloudy,19°,24,>,46 78% 1009 hPa
Thursday 21 September 2023,18:00,Mostly Cloudy,19°,22,78%,1009 hPa
Thursday 21 September 2023,18:30,Mostly Cloudy,19°,20,78%,1009 hPa
Thursday 21 September 2023,19:00,Mostly Cloudy,19°,24,73%,1009 hPa
Thursday 21 September 2023,19:30,Mostly Cloudy,19°,22,73%,1009 hPa
Thursday 21 September 2023,19:42,Mostly Cloudy,19°,26,56%,1010 hPa
Thursday 21 September 2023,20:00,Mostly Cloudy,18°,26,59%,1010 hPa
