Day,Hour,Condition,Temperature,Wind,Relative_hum,Pressure
Thursday 11 May 2023,18:00,Clear,22°,17,>,35 20% 1015 hPa
Thursday 11 May 2023,18:30,Clear,22°,15,>,33 21% 1016 hPa
Thursday 11 May 2023,19:00,Clear,21°,22,25%,1016 hPa
Thursday 11 May 2023,19:30,Clear,21°,20,25%,1016 hPa
Thursday 11 May 2023,20:00,Clear,20°,26,24%,1016 hPa
Thursday 11 May 2023,20:30,Clear,19°,24,26%,1016 hPa
Thursday 11 May 2023,21:00,Clear,19°,24,26%,1016 hPa
Thursday 11 May 2023,21:30,Clear,18°,15,28%,1017 hPa
Thursday 11 May 2023,22:00,Clear,17°,11,29%,1017 hPa
Thursday 11 May 2023,22:30,Clear,17°,6,29%,1017 hPa
Thursday 11 May 2023,23:00,Clear,16°,6,31%,1017 hPa
Thursday 11 May 2023,23:30,Clear,15°,7,33%,1017 hPa
Friday 12 May 2023,00:00,Clear,14°,6,36%,1017 hPa
Friday 12 May 2023,00:30,Clear,14°,6,38%,1018 hPa
Friday 12 May 2023,01:00,Clear,14°,6,38%,1018 hPa
Friday 12 May 2023,01:30,Clear,13°,4,44%,1018 hPa
Friday 12 May 2023,02:00,Clear,13°,11,44%,1018 hPa
Friday 12 May 2023,02:30,Clear,12°,9,50%,1018 hPa
Friday 12 May 2023,03:00,Clear,11°,7,54%,1018 hPa
Friday 12 May 2023,03:30,Clear,11°,7,54%,1018 hPa
Friday 12 May 2023,04:00,Clear,11°,7,54%,1017 hPa
Friday 12 May 2023,04:30,Fair,11°,6,54%,1017 hPa
Friday 12 May 2023,05:00,Fair,11°,7,54%,1018 hPa
Friday 12 May 2023,05:30,Fair,11°,11,54%,1017 hPa
Friday 12 May 2023,06:00,Fair,10°,9,62%,1017 hPa
Friday 12 May 2023,06:30,Fair,9°,9,66%,1017 hPa
Friday 12 May 2023,07:00,Clear,9°,9,66%,1017 hPa
Friday 12 May 2023,07:30,Clear,9°,4,61%,1017 hPa
Friday 12 May 2023,08:00,Clear,10°,7,62%,1017 hPa
Friday 12 May 2023,08:30,Clear,11°,9,58%,1018 hPa
Friday 12 May 2023,09:00,Clear,12°,9,54%,1017 hPa
Friday 12 May 2023,09:30,Clear,12°,9,54%,1017 hPa
Friday 12 May 2023,10:00,Clear,13°,6,51%,1017 hPa
Friday 12 May 2023,10:30,Clear,14°,7,47%,1017 hPa
Friday 12 May 2023,11:00,Fair,15°,11,41%,1017 hPa
Friday 12 May 2023,11:30,Fair,15°,13,39%,1017 hPa
Friday 12 May 2023,12:00,Partly Cloudy,16°,15,36%,1017 hPa
Friday 12 May 2023,12:30,Partly Cloudy,16°,15,36%,1017 hPa
Friday 12 May 2023,13:00,Mostly Cloudy,18°,19,30%,1016 hPa
Friday 12 May 2023,13:30,Mostly Cloudy,17°,20,29%,1016 hPa
Friday 12 May 2023,14:00,Mostly Cloudy,18°,17,>,35 26% 1016 hPa
Friday 12 May 2023,14:30,Mostly Cloudy,18°,19,26%,1016 hPa
Friday 12 May 2023,15:00,Mostly Cloudy,18°,17,26%,1015 hPa
Friday 12 May 2023,15:30,Mostly Cloudy,19°,19,>,37 24% 1015 hPa
Friday 12 May 2023,16:00,Rain,20°,19,23%,1015 hPa
Friday 12 May 2023,16:30,Chance of Showers,17°,33,>,52 34% 1015 hPa
Friday 12 May 2023,17:00,Chance of Showers,16°,28,>,46 36% 1016 hPa
Friday 12 May 2023,17:30,Mostly Cloudy,17°,22,36%,1016 hPa
Friday 12 May 2023,18:00,Fair,16°,20,42%,1016 hPa
Friday 12 May 2023,18:30,Fair,16°,22,36%,1016 hPa
Friday 12 May 2023,19:00,Fair,17°,15,36%,1016 hPa
Friday 12 May 2023,19:30,Fair,16°,26,36%,1016 hPa
Friday 12 May 2023,20:00,Clear,16°,22,31%,1015 hPa
Friday 12 May 2023,20:30,Clear,15°,24,33%,1016 hPa
Friday 12 May 2023,21:00,Clear,15°,22,39%,1016 hPa
Friday 12 May 2023,21:30,Clear,14°,19,41%,1016 hPa
Friday 12 May 2023,22:00,Clear,13°,13,47%,1017 hPa
Friday 12 May 2023,22:30,Clear,13°,17,47%,1017 hPa
Friday 12 May 2023,23:00,Clear,13°,17,47%,1018 hPa
Friday 12 May 2023,23:30,Clear,12°,17,50%,1018 hPa
Saturday 13 May 2023,00:00,Clear,12°,13,50%,1018 hPa
Saturday 13 May 2023,00:30,Clear,11°,13,54%,1018 hPa
Saturday 13 May 2023,01:00,Clear,11°,9,54%,1018 hPa
Saturday 13 May 2023,01:30,Clear,11°,13,54%,1019 hPa
Saturday 13 May 2023,02:00,Clear,10°,9,57%,1019 hPa
Saturday 13 May 2023,02:30,Clear,10°,9,57%,1019 hPa
Saturday 13 May 2023,03:00,Clear,9°,7,61%,1019 hPa
Saturday 13 May 2023,03:30,Clear,9°,4,61%,1019 hPa
Saturday 13 May 2023,04:00,Clear,8°,4,66%,1019 hPa
Saturday 13 May 2023,04:30,Clear,8°,4,66%,1019 hPa
Saturday 13 May 2023,05:00,Clear,7°,4,70%,1019 hPa
Saturday 13 May 2023,05:30,Clear,8°,11,66%,1019 hPa
Saturday 13 May 2023,06:00,Fair,8°,11,66%,1019 hPa
Saturday 13 May 2023,06:30,Fair,8°,11,66%,1019 hPa
Saturday 13 May 2023,07:00,Fair,8°,4,66%,1019 hPa
Saturday 13 May 2023,07:30,Fair,8°,7,66%,1019 hPa
Saturday 13 May 2023,08:00,Clear,9°,15,61%,1019 hPa
Saturday 13 May 2023,08:30,Clear,10°,13,57%,1019 hPa
Saturday 13 May 2023,09:00,Clear,11°,15,54%,1020 hPa
Saturday 13 May 2023,09:30,Clear,12°,19,50%,1020 hPa
Saturday 13 May 2023,10:00,Clear,13°,19,47%,1020 hPa
Saturday 13 May 2023,10:30,Fair,14°,15,44%,1020 hPa
Saturday 13 May 2023,11:00,Fair,15°,11,41%,1019 hPa
Saturday 13 May 2023,11:30,Fair,16°,15,39%,1019 hPa
Saturday 13 May 2023,12:00,Fair,16°,19,39%,1020 hPa
Saturday 13 May 2023,12:30,Fair,17°,15,36%,1019 hPa
Saturday 13 May 2023,13:00,Fair,18°,13,32%,1019 hPa
Saturday 13 May 2023,13:30,Partly Cloudy,18°,15,34%,1019 hPa
Saturday 13 May 2023,14:00,Partly Cloudy,19°,15,30%,1019 hPa
Saturday 13 May 2023,14:30,Mostly Cloudy,20°,15,>,39 30% 1019 hPa
Saturday 13 May 2023,15:00,Partly Cloudy,20°,17,>,39 28% 1018 hPa
Saturday 13 May 2023,15:30,Mostly Cloudy,19°,17,30%,1018 hPa
Saturday 13 May 2023,16:00,Mostly Cloudy,20°,17,26%,1018 hPa
Saturday 13 May 2023,16:30,Mostly Cloudy,21°,17,26%,1018 hPa
Saturday 13 May 2023,17:00,Partly Cloudy,20°,15,26%,1018 hPa
Saturday 13 May 2023,17:30,Partly Cloudy,20°,17,28%,1017 hPa
Saturday 13 May 2023,18:00,Partly Cloudy,21°,20,25%,1018 hPa
Saturday 13 May 2023,18:30,Partly Cloudy,21°,19,26%,1017 hPa
Saturday 13 May 2023,19:00,Partly Cloudy,19°,17,>,35 34% 1018 hPa
Saturday 13 May 2023,19:30,Light Rain,18°,4,42%,1018 hPa
Saturday 13 May 2023,20:00,Partly Cloudy,19°,4,34%,1018 hPa
Saturday 13 May 2023,20:30,Fair,20°,2,30%,1018 hPa
Saturday 13 May 2023,21:00,Clear,19°,9,32%,1018 hPa
Saturday 13 May 2023,21:30,Clear,19°,22,28%,1018 hPa
Saturday 13 May 2023,22:00,Clear,18°,19,30%,1019 hPa
Saturday 13 May 2023,22:30,Clear,17°,20,32%,1019 hPa
Saturday 13 May 2023,23:00,Partly Cloudy,17°,15,32%,1020 hPa
Saturday 13 May 2023,23:30,Partly Cloudy,16°,15,36%,1020 hPa
Sunday 14 May 2023,00:00,Fair,16°,11,36%,1020 hPa
Sunday 14 May 2023,00:30,Clear,15°,7,39%,1020 hPa
Sunday 14 May 2023,01:00,Clear,13°,6,44%,1021 hPa
Sunday 14 May 2023,01:30,Clear,13°,7,47%,1021 hPa
Sunday 14 May 2023,02:00,Clear,13°,6,47%,1021 hPa
Sunday 14 May 2023,02:30,Clear,12°,6,50%,1021 hPa
Sunday 14 May 2023,03:00,Clear,11°,Calm,54%,1021 hPa
Sunday 14 May 2023,03:30,Clear,11°,2,54%,1020 hPa
Sunday 14 May 2023,04:00,Clear,10°,4,57%,1020 hPa
Sunday 14 May 2023,04:30,Clear,10°,4,57%,1020 hPa
Sunday 14 May 2023,05:00,Fair,10°,4,57%,1020 hPa
Sunday 14 May 2023,05:30,Fair,10°,2,57%,1020 hPa
Sunday 14 May 2023,06:00,Clear,9°,4,61%,1020 hPa
Sunday 14 May 2023,06:30,Clear,8°,4,66%,1020 hPa
Sunday 14 May 2023,07:00,Clear,8°,2,66%,1020 hPa
Sunday 14 May 2023,07:30,Clear,8°,Calm,66%,1020 hPa
Sunday 14 May 2023,08:00,Clear,9°,7,66%,1021 hPa
Sunday 14 May 2023,08:30,Clear,11°,9,58%,1021 hPa
Sunday 14 May 2023,09:00,Clear,12°,7,58%,1021 hPa
Sunday 14 May 2023,09:30,Fair,14°,11,55%,1021 hPa
Sunday 14 May 2023,10:00,Partly Cloudy,15°,13,48%,1021 hPa
Sunday 14 May 2023,10:30,Partly Cloudy,15°,19,48%,1021 hPa
Sunday 14 May 2023,11:00,Partly Cloudy,16°,19,42%,1021 hPa
Sunday 14 May 2023,11:30,Partly Cloudy,17°,13,36%,1021 hPa
Sunday 14 May 2023,12:00,Partly Cloudy,17°,15,36%,1021 hPa
Sunday 14 May 2023,12:30,Mostly Cloudy,18°,13,37%,1020 hPa
Sunday 14 May 2023,13:00,Mostly Cloudy,18°,7,37%,1020 hPa
Sunday 14 May 2023,13:30,Mostly Cloudy,18°,6,37%,1020 hPa
Sunday 14 May 2023,14:00,Light Rain,17°,7,39%,1020 hPa
Sunday 14 May 2023,14:30,Mostly Cloudy,19°,9,40%,1020 hPa
Sunday 14 May 2023,15:00,Mostly Cloudy,19°,11,40%,1020 hPa
Sunday 14 May 2023,15:30,Partly Cloudy,21°,17,33%,1019 hPa
Sunday 14 May 2023,16:00,Partly Cloudy,20°,19,>,39 35% 1019 hPa
Sunday 14 May 2023,16:30,Partly Cloudy,21°,9,30%,1019 hPa
Sunday 14 May 2023,17:00,Partly Cloudy,22°,19,>,39 29% 1019 hPa
Sunday 14 May 2023,17:30,Partly Cloudy,21°,17,28%,1019 hPa
Sunday 14 May 2023,18:00,Partly Cloudy,21°,20,30%,1019 hPa
Sunday 14 May 2023,18:30,Fair,20°,26,32%,1019 hPa
Sunday 14 May 2023,19:00,Fair,20°,17,32%,1019 hPa
Sunday 14 May 2023,19:30,Fair,20°,17,>,52 37% 1019 hPa
Sunday 14 May 2023,20:00,Fair,20°,19,32%,1019 hPa
Sunday 14 May 2023,20:30,Fair,19°,24,34%,1019 hPa
Sunday 14 May 2023,21:00,Fair,18°,7,42%,1020 hPa
Sunday 14 May 2023,21:30,Fair,18°,15,30%,1020 hPa
Sunday 14 May 2023,22:00,Fair,17°,15,34%,1020 hPa
Sunday 14 May 2023,22:30,Fair,17°,11,34%,1020 hPa
Sunday 14 May 2023,23:00,Clear,16°,7,39%,1021 hPa
Sunday 14 May 2023,23:30,Clear,15°,13,44%,1021 hPa
Monday 15 May 2023,00:00,Clear,14°,6,47%,1021 hPa
Monday 15 May 2023,00:30,Clear,14°,11,47%,1021 hPa
Monday 15 May 2023,01:00,Clear,13°,7,51%,1021 hPa
Monday 15 May 2023,01:30,Clear,12°,Calm,54%,1021 hPa
Monday 15 May 2023,02:00,Clear,12°,2,54%,1021 hPa
Monday 15 May 2023,02:30,Clear,12°,2,54%,1021 hPa
Monday 15 May 2023,03:00,Clear,12°,Calm,54%,1021 hPa
Monday 15 May 2023,03:30,Clear,12°,9,54%,1020 hPa
Monday 15 May 2023,04:00,Clear,10°,6,62%,1020 hPa
Monday 15 May 2023,04:30,Clear,10°,9,62%,1020 hPa
Monday 15 May 2023,05:00,Clear,10°,2,62%,1020 hPa
Monday 15 May 2023,05:30,Clear,9°,4,66%,1020 hPa
Monday 15 May 2023,06:00,Clear,8°,4,66%,1020 hPa
Monday 15 May 2023,06:30,Clear,9°,6,66%,1020 hPa
Monday 15 May 2023,07:00,Clear,8°,2,66%,1020 hPa
Monday 15 May 2023,07:30,Clear,9°,Calm,66%,1020 hPa
Monday 15 May 2023,08:00,Clear,9°,4,66%,1020 hPa
Monday 15 May 2023,08:30,Clear,9°,6,66%,1020 hPa
Monday 15 May 2023,09:00,Clear,10°,4,62%,1020 hPa
Monday 15 May 2023,09:30,Clear,11°,Calm,58%,1020 hPa
Monday 15 May 2023,10:00,Clear,13°,2,51%,1020 hPa
Monday 15 May 2023,10:30,Clear,13°,7,51%,1020 hPa
Monday 15 May 2023,11:00,Clear,14°,7,47%,1020 hPa
Monday 15 May 2023,11:30,Clear,16°,6,42%,1019 hPa
Monday 15 May 2023,12:00,Clear,16°,6,36%,1019 hPa
Monday 15 May 2023,12:30,Clear,17°,6,32%,1019 hPa
Monday 15 May 2023,13:00,Clear,19°,15,28%,1019 hPa
Monday 15 May 2023,13:30,Clear,18°,13,30%,1018 hPa
Monday 15 May 2023,14:00,Clear,20°,13,24%,1018 hPa
Monday 15 May 2023,14:30,Clear,21°,19,25%,1018 hPa
Monday 15 May 2023,15:00,Clear,21°,24,26%,1017 hPa
Monday 15 May 2023,15:30,Partly Cloudy,21°,26,25%,1017 hPa
Monday 15 May 2023,16:00,Fair,22°,24,>,44 23% 1017 hPa
Monday 15 May 2023,16:30,Fair,22°,26,23%,1017 hPa
Monday 15 May 2023,17:00,Fair,22°,30,25%,1017 hPa
Monday 15 May 2023,17:30,Fair,21°,26,>,44 26% 1017 hPa
Monday 15 May 2023,18:00,Fair,20°,32,30%,1017 hPa
Monday 15 May 2023,18:30,Clear,19°,32,32%,1018 hPa
Monday 15 May 2023,19:00,Clear,20°,28,32%,1018 hPa
Monday 15 May 2023,19:30,Clear,19°,28,34%,1018 hPa
Monday 15 May 2023,20:00,Clear,19°,26,34%,1018 hPa
Monday 15 May 2023,20:30,Clear,18°,28,37%,1018 hPa
Monday 15 May 2023,21:00,Clear,18°,22,37%,1018 hPa
Monday 15 May 2023,21:30,Clear,17°,15,39%,1019 hPa
Monday 15 May 2023,22:00,Clear,16°,19,42%,1019 hPa
Monday 15 May 2023,22:30,Clear,16°,13,45%,1019 hPa
Monday 15 May 2023,23:00,Clear,15°,13,48%,1019 hPa
Monday 15 May 2023,23:30,Clear,15°,11,48%,1020 hPa
Tuesday 16 May 2023,00:00,Clear,14°,4,51%,1020 hPa
Tuesday 16 May 2023,00:30,Clear,13°,7,54%,1020 hPa
Tuesday 16 May 2023,01:00,Clear,13°,11,54%,1019 hPa
Tuesday 16 May 2023,01:30,Clear,12°,11,54%,1019 hPa
Tuesday 16 May 2023,02:00,Clear,12°,15,54%,1019 hPa
Tuesday 16 May 2023,02:30,Clear,11°,9,54%,1019 hPa
Tuesday 16 May 2023,03:00,Clear,11°,13,54%,1019 hPa
Tuesday 16 May 2023,03:30,Clear,11°,11,54%,1019 hPa
Tuesday 16 May 2023,04:00,Clear,11°,9,58%,1019 hPa
Tuesday 16 May 2023,04:30,Clear,11°,13,58%,1018 hPa
Tuesday 16 May 2023,05:00,Clear,11°,9,54%,1019 hPa
Tuesday 16 May 2023,05:30,Clear,10°,11,62%,1018 hPa
Tuesday 16 May 2023,06:00,Clear,10°,6,62%,1019 hPa
Tuesday 16 May 2023,06:30,Clear,8°,7,71%,1019 hPa
Tuesday 16 May 2023,07:00,Clear,8°,2,66%,1019 hPa
Tuesday 16 May 2023,07:30,Clear,9°,4,61%,1019 hPa
Tuesday 16 May 2023,08:00,Clear,9°,6,61%,1019 hPa
Tuesday 16 May 2023,08:30,Clear,11°,Calm,54%,1019 hPa
Tuesday 16 May 2023,09:00,Clear,11°,2,54%,1019 hPa
Tuesday 16 May 2023,09:30,Clear,12°,4,50%,1019 hPa
Tuesday 16 May 2023,10:00,Clear,13°,9,44%,1019 hPa
Tuesday 16 May 2023,10:30,Clear,14°,7,38%,1019 hPa
Tuesday 16 May 2023,11:00,Clear,16°,11,34%,1019 hPa
Tuesday 16 May 2023,11:30,Clear,16°,9,34%,1019 hPa
Tuesday 16 May 2023,12:00,Clear,17°,7,32%,1019 hPa
Tuesday 16 May 2023,12:30,Clear,17°,15,29%,1018 hPa
Tuesday 16 May 2023,13:00,Clear,19°,13,24%,1018 hPa
Tuesday 16 May 2023,13:30,Clear,20°,13,21%,1018 hPa
Tuesday 16 May 2023,14:00,Clear,20°,9,21%,1017 hPa
Tuesday 16 May 2023,14:30,Clear,20°,7,21%,1017 hPa
Tuesday 16 May 2023,15:00,Clear,21°,6,21%,1017 hPa
Tuesday 16 May 2023,15:30,Clear,22°,6,19%,1016 hPa
Tuesday 16 May 2023,16:00,Clear,23°,6,17%,1016 hPa
Tuesday 16 May 2023,16:30,Clear,23°,9,>,30 20% 1015 hPa
Tuesday 16 May 2023,17:00,Clear,23°,6,>,28 17% 1015 hPa
Tuesday 16 May 2023,17:30,Clear,23°,13,19%,1015 hPa
Tuesday 16 May 2023,18:00,Clear,23°,11,20%,1015 hPa
Tuesday 16 May 2023,18:30,Clear,23°,6,20%,1014 hPa
Tuesday 16 May 2023,19:00,Clear,23°,11,>,30 20% 1014 hPa
Tuesday 16 May 2023,19:30,Clear,23°,20,20%,1014 hPa
Tuesday 16 May 2023,20:00,Clear,23°,15,19%,1014 hPa
Tuesday 16 May 2023,20:30,Clear,22°,15,21%,1014 hPa
Tuesday 16 May 2023,21:00,Clear,20°,13,23%,1015 hPa
Tuesday 16 May 2023,21:30,Clear,19°,15,28%,1015 hPa
Tuesday 16 May 2023,22:00,Clear,18°,17,30%,1016 hPa
Tuesday 16 May 2023,22:30,Clear,17°,15,29%,1016 hPa
Tuesday 16 May 2023,23:00,Clear,16°,13,34%,1016 hPa
Tuesday 16 May 2023,23:30,Clear,15°,15,>,39 36% 1017 hPa
Wednesday 17 May 2023,00:00,Clear,14°,17,>,35 38% 1017 hPa
Wednesday 17 May 2023,00:30,Clear,13°,15,38%,1017 hPa
Wednesday 17 May 2023,01:00,Clear,13°,15,>,33 38% 1017 hPa
Wednesday 17 May 2023,01:30,Clear,12°,13,40%,1017 hPa
Wednesday 17 May 2023,02:00,Clear,11°,13,47%,1017 hPa
Wednesday 17 May 2023,02:30,Clear,11°,11,47%,1017 hPa
Wednesday 17 May 2023,03:00,Clear,10°,15,46%,1017 hPa
Wednesday 17 May 2023,03:30,Clear,10°,11,46%,1017 hPa
Wednesday 17 May 2023,04:00,Clear,9°,17,>,35 49% 1017 hPa
Wednesday 17 May 2023,04:30,Clear,9°,19,49%,1017 hPa
Wednesday 17 May 2023,05:00,Clear,9°,9,49%,1018 hPa
Wednesday 17 May 2023,05:30,Clear,8°,6,53%,1018 hPa
Wednesday 17 May 2023,06:00,Clear,8°,7,57%,1018 hPa
Wednesday 17 May 2023,06:30,Clear,8°,7,57%,1018 hPa
Wednesday 17 May 2023,07:00,Clear,8°,9,57%,1018 hPa
Wednesday 17 May 2023,07:30,Clear,8°,11,57%,1018 hPa
Wednesday 17 May 2023,08:00,Clear,9°,9,57%,1018 hPa
Wednesday 17 May 2023,08:30,Clear,10°,15,50%,1018 hPa
Wednesday 17 May 2023,09:00,Clear,11°,17,47%,1018 hPa
Wednesday 17 May 2023,09:30,Clear,12°,15,>,33 44% 1018 hPa
Wednesday 17 May 2023,10:00,Clear,12°,19,>,41 40% 1018 hPa
Wednesday 17 May 2023,10:30,Clear,14°,17,>,37 36% 1017 hPa
Wednesday 17 May 2023,11:00,Clear,15°,19,33%,1017 hPa
Wednesday 17 May 2023,11:30,Clear,16°,15,31%,1017 hPa
Wednesday 17 May 2023,12:00,Clear,17°,17,29%,1017 hPa
Wednesday 17 May 2023,12:30,Clear,18°,15,>,33 28% 1017 hPa
Wednesday 17 May 2023,13:00,Clear,20°,15,23%,1017 hPa
Wednesday 17 May 2023,13:30,Clear,21°,15,21%,1016 hPa
Wednesday 17 May 2023,14:00,Clear,21°,17,20%,1016 hPa
Wednesday 17 May 2023,14:30,Clear,22°,17,17%,1015 hPa
Wednesday 17 May 2023,15:00,Clear,23°,17,13%,1015 hPa
Wednesday 17 May 2023,15:30,Clear,24°,15,>,35 13% 1015 hPa
Wednesday 17 May 2023,16:00,Clear,24°,19,>,41 11% 1015 hPa
Wednesday 17 May 2023,16:30,Clear,24°,17,>,35 12% 1014 hPa
Wednesday 17 May 2023,17:00,Clear,23°,20,14%,1014 hPa
Wednesday 17 May 2023,17:30,Clear,25°,15,>,33 11% 1014 hPa
Wednesday 17 May 2023,18:00,Clear,24°,15,>,37 12% 1014 hPa
Wednesday 17 May 2023,18:30,Clear,24°,17,11%,1014 hPa
Wednesday 17 May 2023,19:00,Clear,23°,15,10%,1013 hPa
Wednesday 17 May 2023,19:30,Clear,23°,13,12%,1014 hPa
Wednesday 17 May 2023,20:00,Clear,22°,17,14%,1014 hPa
Wednesday 17 May 2023,20:30,Clear,21°,17,>,41 16% 1014 hPa
Wednesday 17 May 2023,21:00,Clear,20°,19,15%,1014 hPa
Wednesday 17 May 2023,21:30,Clear,19°,19,>,37 18% 1015 hPa
Wednesday 17 May 2023,22:00,Clear,18°,19,>,37 22% 1015 hPa
Wednesday 17 May 2023,22:30,Clear,17°,19,27%,1016 hPa
Wednesday 17 May 2023,23:00,Clear,16°,17,>,35 31% 1017 hPa
Wednesday 17 May 2023,23:30,Clear,15°,19,>,43 36% 1017 hPa
Thursday 18 May 2023,00:00,Clear,14°,19,>,43 38% 1018 hPa
Thursday 18 May 2023,00:30,Clear,13°,19,>,37 38% 1018 hPa
Thursday 18 May 2023,01:00,Clear,13°,19,41%,1019 hPa
Thursday 18 May 2023,01:30,Clear,12°,15,>,33 44% 1019 hPa
Thursday 18 May 2023,02:00,Clear,11°,9,47%,1019 hPa
Thursday 18 May 2023,02:30,Clear,11°,9,47%,1019 hPa
Thursday 18 May 2023,03:00,Clear,10°,7,50%,1019 hPa
Thursday 18 May 2023,03:30,Clear,10°,15,50%,1019 hPa
Thursday 18 May 2023,04:00,Clear,10°,9,50%,1019 hPa
Thursday 18 May 2023,04:30,Clear,10°,6,50%,1019 hPa
Thursday 18 May 2023,05:00,Clear,10°,11,53%,1019 hPa
Thursday 18 May 2023,05:30,Clear,9°,9,57%,1019 hPa
Thursday 18 May 2023,06:00,Clear,9°,9,57%,1018 hPa
Thursday 18 May 2023,06:30,Clear,9°,9,57%,1018 hPa
Thursday 18 May 2023,07:00,Fair,9°,7,57%,1019 hPa
Thursday 18 May 2023,07:30,Fair,9°,6,57%,1019 hPa
Thursday 18 May 2023,08:00,Partly Cloudy,10°,7,57%,1019 hPa
Thursday 18 May 2023,08:30,Partly Cloudy,10°,11,57%,1019 hPa
Thursday 18 May 2023,09:00,Fair,11°,15,54%,1019 hPa
Thursday 18 May 2023,09:30,Fair,12°,15,54%,1019 hPa
Thursday 18 May 2023,10:00,Fair,13°,19,>,41 47% 1019 hPa
Thursday 18 May 2023,10:30,Clear,14°,17,>,35 44% 1019 hPa
Thursday 18 May 2023,11:00,Clear,16°,15,>,33 39% 1019 hPa
Thursday 18 May 2023,11:30,Clear,16°,15,36%,1019 hPa
Thursday 18 May 2023,12:00,Clear,17°,15,34%,1019 hPa
Thursday 18 May 2023,12:30,Clear,18°,13,28%,1019 hPa
Thursday 18 May 2023,13:00,Clear,19°,9,26%,1019 hPa
Thursday 18 May 2023,13:30,Clear,19°,11,26%,1018 hPa
Thursday 18 May 2023,14:00,Clear,20°,17,23%,1018 hPa
Thursday 18 May 2023,14:30,Clear,20°,11,21%,1018 hPa
Thursday 18 May 2023,15:00,Clear,21°,11,18%,1017 hPa
Thursday 18 May 2023,15:30,Clear,22°,22,16%,1017 hPa
Thursday 18 May 2023,16:00,Clear,22°,13,15%,1016 hPa
Thursday 18 May 2023,16:30,Clear,22°,9,13%,1016 hPa
Thursday 18 May 2023,17:00,Clear,22°,13,>,37 16% 1016 hPa
Thursday 18 May 2023,17:30,Clear,22°,7,17%,1015 hPa
Thursday 18 May 2023,18:00,Clear,23°,11,19%,1015 hPa
Thursday 18 May 2023,18:30,Clear,23°,11,17%,1015 hPa
Thursday 18 May 2023,19:00,Clear,23°,9,16%,1015 hPa
Thursday 18 May 2023,19:30,Clear,22°,11,16%,1015 hPa
Thursday 18 May 2023,20:00,Clear,21°,15,>,33 18% 1015 hPa
Thursday 18 May 2023,20:30,Clear,20°,9,18%,1015 hPa
Thursday 18 May 2023,21:00,Clear,20°,13,19%,1016 hPa
Thursday 18 May 2023,21:30,Clear,19°,13,21%,1016 hPa
Thursday 18 May 2023,22:00,Clear,18°,17,24%,1017 hPa
Thursday 18 May 2023,22:30,Clear,17°,19,>,37 27% 1018 hPa
Thursday 18 May 2023,23:00,Clear,16°,17,>,43 29% 1019 hPa
Thursday 18 May 2023,23:30,Clear,15°,17,33%,1019 hPa
Friday 19 May 2023,00:00,Clear,14°,19,>,39 36% 1019 hPa
Friday 19 May 2023,00:30,Clear,13°,15,>,35 38% 1020 hPa
Friday 19 May 2023,01:00,Clear,13°,15,38%,1020 hPa
Friday 19 May 2023,01:30,Clear,12°,13,>,33 38% 1020 hPa
Friday 19 May 2023,02:00,Clear,12°,9,40%,1020 hPa
Friday 19 May 2023,02:30,Clear,11°,7,43%,1020 hPa
Friday 19 May 2023,03:00,Clear,11°,11,43%,1020 hPa
Friday 19 May 2023,03:30,Clear,11°,15,43%,1020 hPa
Friday 19 May 2023,04:00,Clear,11°,15,43%,1019 hPa
Friday 19 May 2023,04:30,Clear,11°,9,47%,1019 hPa
Friday 19 May 2023,05:00,Clear,10°,9,50%,1019 hPa
Friday 19 May 2023,05:30,Clear,10°,9,46%,1019 hPa
Friday 19 May 2023,06:00,Clear,9°,4,49%,1019 hPa
Friday 19 May 2023,06:30,Clear,8°,Calm,53%,1019 hPa
Friday 19 May 2023,07:00,Clear,8°,2,53%,1019 hPa
Friday 19 May 2023,07:30,Clear,8°,4,57%,1020 hPa
Friday 19 May 2023,08:00,Clear,10°,7,50%,1020 hPa
Friday 19 May 2023,08:30,Clear,11°,9,50%,1019 hPa
Friday 19 May 2023,09:00,Clear,11°,11,50%,1019 hPa
Friday 19 May 2023,09:30,Clear,12°,15,47%,1019 hPa
Friday 19 May 2023,10:00,Clear,13°,20,>,39 44% 1019 hPa
Friday 19 May 2023,10:30,Clear,15°,19,41%,1019 hPa
Friday 19 May 2023,11:00,Clear,15°,20,39%,1019 hPa
Friday 19 May 2023,11:30,Clear,16°,20,>,39 39% 1019 hPa
Friday 19 May 2023,12:00,Fair,17°,19,>,37 34% 1019 hPa
Friday 19 May 2023,12:30,Partly Cloudy,18°,17,32%,1019 hPa
Friday 19 May 2023,13:00,Mostly Cloudy,19°,15,30%,1018 hPa
Friday 19 May 2023,13:30,Mostly Cloudy,19°,15,28%,1018 hPa
Friday 19 May 2023,14:00,Partly Cloudy,19°,17,28%,1018 hPa
Friday 19 May 2023,14:30,Partly Cloudy,20°,17,24%,1018 hPa
Friday 19 May 2023,15:00,Partly Cloudy,20°,17,23%,1017 hPa
Friday 19 May 2023,15:30,Fair,20°,20,>,43 23% 1017 hPa
Friday 19 May 2023,16:00,Fair,22°,15,21%,1017 hPa
Friday 19 May 2023,16:30,Fair,21°,13,21%,1016 hPa
Friday 19 May 2023,17:00,Fair,21°,17,20%,1016 hPa
Friday 19 May 2023,17:30,Fair,21°,19,20%,1015 hPa
Friday 19 May 2023,18:00,Fair,21°,13,>,41 21% 1015 hPa
