Day,Hour,Condition,Temperature,Wind,Relative_hum,Pressure
Wednesday 12 July 2023,22:30,Clear,31°,15,18%,1017 hPa
Wednesday 12 July 2023,23:00,Clear,31°,13,18%,1018 hPa
Wednesday 12 July 2023,23:30,Clear,28°,4,23%,1018 hPa
Thursday 13 July 2023,00:00,Clear,26°,6,26%,1018 hPa
Thursday 13 July 2023,00:30,Clear,25°,4,28%,1018 hPa
Thursday 13 July 2023,01:00,Clear,25°,4,28%,1018 hPa
Thursday 13 July 2023,01:30,Clear,24°,6,31%,1019 hPa
Thursday 13 July 2023,02:00,Clear,23°,2,31%,1018 hPa
Thursday 13 July 2023,02:30,Clear,23°,2,33%,1018 hPa
Thursday 13 July 2023,03:00,Clear,22°,4,35%,1018 hPa
Thursday 13 July 2023,03:30,Clear,22°,4,35%,1018 hPa
Thursday 13 July 2023,04:00,Clear,22°,4,38%,1019 hPa
Thursday 13 July 2023,04:30,Clear,22°,2,41%,1018 hPa
Thursday 13 July 2023,05:00,Clear,22°,4,41%,1019 hPa
Thursday 13 July 2023,05:30,Clear,21°,6,43%,1019 hPa
Thursday 13 July 2023,06:00,Clear,20°,4,49%,1019 hPa
Thursday 13 July 2023,06:30,Clear,20°,4,49%,1019 hPa
Thursday 13 July 2023,07:00,Clear,19°,Calm,56%,1019 hPa
Thursday 13 July 2023,07:30,Clear,19°,Calm,56%,1020 hPa
Thursday 13 July 2023,08:00,Clear,21°,4,53%,1020 hPa
Thursday 13 July 2023,08:30,Clear,22°,6,50%,1020 hPa
Thursday 13 July 2023,09:00,Clear,23°,7,50%,1020 hPa
Thursday 13 July 2023,09:30,Clear,24°,7,50%,1020 hPa
Thursday 13 July 2023,10:00,Clear,25°,6,47%,1021 hPa
Thursday 13 July 2023,10:30,Clear,26°,6,45%,1020 hPa
Thursday 13 July 2023,11:00,Clear,28°,6,40%,1020 hPa
Thursday 13 July 2023,11:30,Clear,29°,7,37%,1020 hPa
Thursday 13 July 2023,12:00,Clear,30°,6,33%,1020 hPa
Thursday 13 July 2023,12:30,Clear,31°,6,29%,1020 hPa
Thursday 13 July 2023,13:00,Clear,32°,6,26%,1020 hPa
Thursday 13 July 2023,13:30,Clear,32°,9,26%,1020 hPa
Thursday 13 July 2023,14:00,Clear,33°,7,24%,1019 hPa
Thursday 13 July 2023,14:30,Clear,33°,13,>,35 24% 1019 hPa
Thursday 13 July 2023,15:00,Clear,34°,6,23%,1019 hPa
Thursday 13 July 2023,15:30,Clear,34°,7,23%,1019 hPa
Thursday 13 July 2023,16:00,Clear,36°,20,18%,1018 hPa
Thursday 13 July 2023,16:30,Clear,34°,13,22%,1018 hPa
Thursday 13 July 2023,17:00,Clear,36°,11,>,30 18% 1018 hPa
Thursday 13 July 2023,17:30,Clear,36°,17,18%,1018 hPa
Thursday 13 July 2023,18:00,Clear,35°,6,19%,1017 hPa
Thursday 13 July 2023,18:30,Clear,36°,11,16%,1017 hPa
Thursday 13 July 2023,19:00,Clear,36°,15,16%,1017 hPa
Thursday 13 July 2023,19:30,Clear,36°,9,15%,1017 hPa
Thursday 13 July 2023,20:00,Clear,35°,13,16%,1017 hPa
Thursday 13 July 2023,20:30,Clear,35°,13,17%,1017 hPa
Thursday 13 July 2023,21:00,Clear,35°,13,17%,1017 hPa
Thursday 13 July 2023,21:30,Clear,34°,13,19%,1017 hPa
Thursday 13 July 2023,22:00,Clear,33°,11,21%,1017 hPa
Thursday 13 July 2023,22:30,Clear,33°,15,23%,1017 hPa
Thursday 13 July 2023,23:00,Clear,32°,15,26%,1017 hPa
Thursday 13 July 2023,23:30,Clear,32°,11,28%,1017 hPa
Friday 14 July 2023,00:00,Clear,31°,9,29%,1017 hPa
Friday 14 July 2023,00:30,Clear,29°,2,31%,1018 hPa
Friday 14 July 2023,01:00,Clear,28°,6,32%,1018 hPa
Friday 14 July 2023,01:30,Clear,27°,Calm,34%,1018 hPa
Friday 14 July 2023,02:00,Clear,26°,4,37%,1018 hPa
Friday 14 July 2023,02:30,Clear,26°,7,37%,1017 hPa
Friday 14 July 2023,03:00,Clear,25°,6,39%,1017 hPa
Friday 14 July 2023,03:30,Clear,24°,4,38%,1017 hPa
Friday 14 July 2023,04:00,Clear,23°,4,41%,1017 hPa
Friday 14 July 2023,04:30,Clear,23°,4,38%,1017 hPa
Friday 14 July 2023,05:00,Clear,22°,4,46%,1017 hPa
Friday 14 July 2023,05:30,Clear,22°,6,46%,1017 hPa
Friday 14 July 2023,06:00,Clear,21°,2,49%,1017 hPa
Friday 14 July 2023,06:30,Clear,21°,6,49%,1017 hPa
Friday 14 July 2023,07:00,Clear,20°,6,53%,1017 hPa
Friday 14 July 2023,07:30,Clear,20°,7,53%,1017 hPa
Friday 14 July 2023,08:00,Clear,21°,4,49%,1018 hPa
Friday 14 July 2023,08:30,Clear,23°,2,47%,1018 hPa
Friday 14 July 2023,09:00,Clear,25°,2,50%,1018 hPa
Friday 14 July 2023,09:30,Clear,25°,4,61%,1018 hPa
Friday 14 July 2023,10:00,Clear,26°,4,58%,1018 hPa
Friday 14 July 2023,10:30,Clear,27°,4,58%,1018 hPa
Friday 14 July 2023,11:00,Clear,29°,7,52%,1018 hPa
Friday 14 July 2023,11:30,Clear,29°,6,48%,1018 hPa
Friday 14 July 2023,12:00,Clear,31°,6,40%,1017 hPa
Friday 14 July 2023,12:30,Clear,32°,15,>,39 36% 1017 hPa
Friday 14 July 2023,13:00,Clear,34°,13,>,33 30% 1017 hPa
Friday 14 July 2023,13:30,Clear,35°,17,25%,1017 hPa
Friday 14 July 2023,14:00,Clear,35°,11,>,30 23% 1016 hPa
Friday 14 July 2023,14:30,Clear,36°,20,18%,1016 hPa
Friday 14 July 2023,15:00,Clear,36°,22,18%,1016 hPa
Friday 14 July 2023,15:30,Clear,37°,24,>,57 17% 1015 hPa
Friday 14 July 2023,16:00,Clear,37°,28,16%,1015 hPa
Friday 14 July 2023,16:30,Clear,37°,28,16%,1015 hPa
Friday 14 July 2023,17:00,Clear,37°,26,15%,1014 hPa
Friday 14 July 2023,17:30,Clear,37°,24,15%,1014 hPa
Friday 14 July 2023,18:00,Clear,37°,26,15%,1014 hPa
Friday 14 July 2023,18:30,Clear,37°,24,15%,1013 hPa
Friday 14 July 2023,19:00,Clear,37°,24,16%,1013 hPa
Friday 14 July 2023,19:30,Clear,37°,22,18%,1013 hPa
Friday 14 July 2023,20:00,Clear,36°,24,>,43 18% 1013 hPa
Friday 14 July 2023,20:30,Clear,35°,22,>,41 19% 1013 hPa
Friday 14 July 2023,21:00,Clear,35°,20,19%,1013 hPa
Friday 14 July 2023,21:30,Clear,34°,19,20%,1013 hPa
Friday 14 July 2023,22:00,Clear,33°,15,23%,1013 hPa
Friday 14 July 2023,22:30,Clear,32°,15,23%,1014 hPa
Friday 14 July 2023,23:00,Clear,32°,13,23%,1014 hPa
Friday 14 July 2023,23:30,Clear,31°,11,22%,1014 hPa
Saturday 15 July 2023,00:00,Clear,30°,9,24%,1014 hPa
Saturday 15 July 2023,00:30,Clear,30°,11,24%,1014 hPa
Saturday 15 July 2023,01:00,Clear,30°,13,24%,1014 hPa
Saturday 15 July 2023,01:30,Clear,29°,13,25%,1014 hPa
Saturday 15 July 2023,02:00,Clear,29°,9,25%,1013 hPa
Saturday 15 July 2023,02:30,Clear,28°,11,25%,1013 hPa
Saturday 15 July 2023,03:00,Clear,28°,11,23%,1014 hPa
Saturday 15 July 2023,03:30,Clear,27°,13,23%,1014 hPa
Saturday 15 July 2023,04:00,Clear,26°,13,28%,1014 hPa
Saturday 15 July 2023,04:30,Clear,26°,17,32%,1013 hPa
Saturday 15 July 2023,05:00,Clear,26°,17,37%,1013 hPa
Saturday 15 July 2023,05:30,Clear,25°,15,41%,1013 hPa
Saturday 15 July 2023,06:00,Clear,24°,13,47%,1013 hPa
Saturday 15 July 2023,06:30,Clear,23°,11,53%,1014 hPa
Saturday 15 July 2023,07:00,Clear,23°,13,53%,1014 hPa
Saturday 15 July 2023,07:30,Clear,23°,13,57%,1014 hPa
Saturday 15 July 2023,08:00,Clear,23°,13,57%,1014 hPa
Saturday 15 July 2023,08:30,Clear,24°,13,50%,1014 hPa
Saturday 15 July 2023,09:00,Clear,24°,13,50%,1014 hPa
Saturday 15 July 2023,09:30,Clear,25°,17,47%,1014 hPa
Saturday 15 July 2023,10:00,Clear,26°,22,45%,1015 hPa
Saturday 15 July 2023,10:30,Clear,26°,22,>,44 45% 1015 hPa
Saturday 15 July 2023,11:00,Clear,28°,24,40%,1015 hPa
Saturday 15 July 2023,11:30,Clear,27°,19,42%,1015 hPa
Saturday 15 July 2023,12:00,Clear,28°,20,40%,1015 hPa
Saturday 15 July 2023,12:30,Clear,29°,22,>,46 37% 1015 hPa
Saturday 15 July 2023,13:00,Clear,29°,26,>,50 35% 1015 hPa
Saturday 15 July 2023,13:30,Clear,30°,22,33%,1015 hPa
Saturday 15 July 2023,14:00,Clear,31°,24,>,48 31% 1015 hPa
Saturday 15 July 2023,14:30,Clear,30°,26,35%,1015 hPa
Saturday 15 July 2023,15:00,Clear,31°,26,31%,1015 hPa
Saturday 15 July 2023,15:30,Clear,31°,26,24%,1014 hPa
Saturday 15 July 2023,16:00,Clear,32°,26,21%,1014 hPa
Saturday 15 July 2023,16:30,Clear,33°,28,15%,1014 hPa
Saturday 15 July 2023,17:00,Clear,32°,24,18%,1014 hPa
Saturday 15 July 2023,17:30,Clear,32°,22,>,44 20% 1014 hPa
Saturday 15 July 2023,18:00,Clear,33°,22,21%,1014 hPa
Saturday 15 July 2023,18:30,Clear,33°,26,23%,1014 hPa
Saturday 15 July 2023,19:00,Clear,32°,19,24%,1014 hPa
Saturday 15 July 2023,19:30,Clear,32°,26,26%,1014 hPa
Saturday 15 July 2023,20:00,Clear,32°,22,26%,1014 hPa
Saturday 15 July 2023,20:30,Clear,31°,22,26%,1014 hPa
Saturday 15 July 2023,21:00,Clear,31°,20,26%,1014 hPa
Saturday 15 July 2023,21:30,Clear,30°,20,25%,1015 hPa
Saturday 15 July 2023,22:00,Clear,29°,19,27%,1015 hPa
Saturday 15 July 2023,22:30,Clear,29°,13,27%,1015 hPa
Saturday 15 July 2023,23:00,Clear,28°,11,28%,1015 hPa
Saturday 15 July 2023,23:30,Clear,28°,9,30%,1016 hPa
Sunday 16 July 2023,00:00,Clear,27°,9,32%,1016 hPa
Sunday 16 July 2023,00:30,Clear,25°,7,34%,1016 hPa
Sunday 16 July 2023,01:00,Clear,24°,7,36%,1016 hPa
Sunday 16 July 2023,01:30,Clear,23°,7,38%,1016 hPa
Sunday 16 July 2023,02:00,Clear,23°,7,38%,1016 hPa
Sunday 16 July 2023,02:30,Clear,23°,6,38%,1016 hPa
Sunday 16 July 2023,03:00,Clear,21°,7,43%,1016 hPa
Sunday 16 July 2023,03:30,Clear,21°,7,43%,1016 hPa
Sunday 16 July 2023,04:00,Clear,21°,7,43%,1016 hPa
Sunday 16 July 2023,04:30,Clear,21°,11,43%,1016 hPa
Sunday 16 July 2023,05:00,Clear,20°,9,46%,1016 hPa
Sunday 16 July 2023,05:30,Clear,19°,9,49%,1016 hPa
Sunday 16 July 2023,06:00,Clear,19°,9,49%,1016 hPa
Sunday 16 July 2023,06:30,Clear,19°,11,49%,1016 hPa
Sunday 16 July 2023,07:00,Clear,18°,9,52%,1016 hPa
Sunday 16 July 2023,07:30,Clear,18°,11,52%,1016 hPa
Sunday 16 July 2023,08:00,Clear,19°,9,52%,1017 hPa
Sunday 16 July 2023,08:30,Clear,20°,7,46%,1017 hPa
Sunday 16 July 2023,09:00,Clear,21°,4,43%,1017 hPa
Sunday 16 July 2023,09:30,Clear,23°,4,38%,1017 hPa
Sunday 16 July 2023,10:00,Clear,24°,2,38%,1017 hPa
Sunday 16 July 2023,10:30,Clear,25°,4,34%,1017 hPa
Sunday 16 July 2023,11:00,Clear,26°,6,32%,1017 hPa
Sunday 16 July 2023,11:30,Clear,27°,4,32%,1017 hPa
Sunday 16 July 2023,12:00,Clear,28°,7,>,28 30% 1017 hPa
Sunday 16 July 2023,12:30,Clear,29°,9,29%,1017 hPa
Sunday 16 July 2023,13:00,Clear,30°,13,>,33 27% 1017 hPa
Sunday 16 July 2023,13:30,Clear,31°,11,24%,1017 hPa
Sunday 16 July 2023,14:00,Clear,31°,20,22%,1017 hPa
Sunday 16 July 2023,14:30,Clear,32°,17,21%,1016 hPa
Sunday 16 July 2023,15:00,Clear,33°,19,19%,1016 hPa
Sunday 16 July 2023,15:30,Clear,33°,15,>,39 19% 1016 hPa
Sunday 16 July 2023,16:00,Clear,33°,11,>,30 17% 1016 hPa
Sunday 16 July 2023,16:30,Clear,34°,15,18%,1016 hPa
Sunday 16 July 2023,17:00,Clear,34°,22,18%,1016 hPa
Sunday 16 July 2023,17:30,Clear,34°,15,19%,1015 hPa
Sunday 16 July 2023,18:00,Clear,35°,17,18%,1015 hPa
Sunday 16 July 2023,18:30,Clear,35°,15,>,35 17% 1015 hPa
Sunday 16 July 2023,19:00,Clear,35°,13,>,35 16% 1015 hPa
Sunday 16 July 2023,19:30,Clear,35°,11,17%,1015 hPa
Sunday 16 July 2023,20:00,Clear,34°,13,18%,1015 hPa
Sunday 16 July 2023,20:30,Clear,34°,13,18%,1015 hPa
Sunday 16 July 2023,21:00,Clear,34°,9,16%,1015 hPa
Sunday 16 July 2023,21:30,Clear,33°,11,17%,1015 hPa
Sunday 16 July 2023,22:00,Clear,32°,9,18%,1015 hPa
Sunday 16 July 2023,22:30,Clear,30°,7,21%,1015 hPa
Sunday 16 July 2023,23:00,Clear,29°,4,22%,1016 hPa
Sunday 16 July 2023,23:30,Clear,28°,6,23%,1016 hPa
Monday 17 July 2023,00:00,Clear,27°,7,24%,1016 hPa
Monday 17 July 2023,00:30,Clear,26°,7,24%,1016 hPa
Monday 17 July 2023,01:00,Clear,25°,6,26%,1016 hPa
Monday 17 July 2023,01:30,Clear,24°,7,27%,1016 hPa
Monday 17 July 2023,02:00,Clear,22°,6,33%,1017 hPa
Monday 17 July 2023,02:30,Clear,23°,9,29%,1017 hPa
Monday 17 July 2023,03:00,Clear,22°,7,31%,1016 hPa
Monday 17 July 2023,03:30,Clear,21°,11,33%,1016 hPa
Monday 17 July 2023,04:00,Clear,21°,7,33%,1017 hPa
Monday 17 July 2023,04:30,Clear,20°,6,35%,1017 hPa
Monday 17 July 2023,05:00,Clear,20°,6,35%,1017 hPa
Monday 17 July 2023,05:30,Clear,20°,6,35%,1017 hPa
Monday 17 July 2023,06:00,Clear,20°,6,35%,1017 hPa
Monday 17 July 2023,06:30,Clear,20°,7,35%,1017 hPa
Monday 17 July 2023,07:00,Clear,20°,7,35%,1017 hPa
Monday 17 July 2023,07:30,Clear,19°,9,40%,1018 hPa
Monday 17 July 2023,08:00,Clear,20°,7,37%,1018 hPa
Monday 17 July 2023,08:30,Clear,21°,9,38%,1018 hPa
Monday 17 July 2023,09:00,Clear,22°,11,35%,1018 hPa
Monday 17 July 2023,09:30,Clear,24°,9,36%,1019 hPa
Monday 17 July 2023,10:00,Clear,26°,7,37%,1019 hPa
Monday 17 July 2023,10:30,Clear,27°,6,48%,1019 hPa
Monday 17 July 2023,11:00,Clear,28°,6,51%,1019 hPa
Monday 17 July 2023,11:30,Clear,29°,6,48%,1019 hPa
Monday 17 July 2023,12:00,Clear,31°,4,43%,1019 hPa
Monday 17 July 2023,12:30,Fair,32°,4,41%,1019 hPa
Monday 17 July 2023,13:00,Fair,32°,7,36%,1019 hPa
Monday 17 July 2023,13:30,Fair,34°,7,30%,1018 hPa
Monday 17 July 2023,14:00,Fair,35°,4,27%,1018 hPa
Monday 17 July 2023,14:30,Fair,36°,9,24%,1018 hPa
Monday 17 July 2023,15:00,Fair,37°,6,22%,1018 hPa
Monday 17 July 2023,15:30,Fair,37°,11,21%,1017 hPa
Monday 17 July 2023,16:00,Fair,38°,13,>,33 20% 1017 hPa
Monday 17 July 2023,16:30,Fair,39°,15,>,37 20% 1017 hPa
Monday 17 July 2023,17:00,Fair,39°,7,20%,1016 hPa
Monday 17 July 2023,17:30,Clear,40°,9,>,39 17% 1016 hPa
Monday 17 July 2023,18:00,Clear,40°,15,>,33 16% 1016 hPa
Monday 17 July 2023,18:30,Clear,41°,20,15%,1016 hPa
Monday 17 July 2023,19:00,Fair,40°,9,16%,1015 hPa
Monday 17 July 2023,19:30,Clear,40°,6,16%,1015 hPa
Monday 17 July 2023,20:00,Clear,40°,7,16%,1015 hPa
Monday 17 July 2023,20:30,Clear,40°,6,15%,1015 hPa
Monday 17 July 2023,21:00,Fair,39°,11,16%,1015 hPa
Monday 17 July 2023,21:30,Fair,36°,2,19%,1015 hPa
Monday 17 July 2023,22:00,Fair,36°,6,21%,1015 hPa
Monday 17 July 2023,22:30,Fair,33°,6,23%,1016 hPa
Monday 17 July 2023,23:00,Clear,34°,6,23%,1016 hPa
Monday 17 July 2023,23:30,Clear,32°,6,28%,1016 hPa
Tuesday 18 July 2023,00:00,Clear,31°,4,29%,1016 hPa
Tuesday 18 July 2023,00:30,Clear,30°,4,31%,1016 hPa
Tuesday 18 July 2023,01:00,Clear,29°,7,33%,1017 hPa
Tuesday 18 July 2023,01:30,Clear,29°,Calm,33%,1017 hPa
Tuesday 18 July 2023,02:00,Clear,29°,4,31%,1017 hPa
Tuesday 18 July 2023,02:30,Clear,29°,6,31%,1017 hPa
Tuesday 18 July 2023,03:00,Clear,29°,6,33%,1017 hPa
Tuesday 18 July 2023,03:30,Clear,28°,4,37%,1017 hPa
Tuesday 18 July 2023,04:00,Clear,28°,2,42%,1017 hPa
Tuesday 18 July 2023,04:30,Clear,26°,6,42%,1017 hPa
Tuesday 18 July 2023,05:00,Clear,25°,6,44%,1017 hPa
Tuesday 18 July 2023,05:30,Clear,24°,7,44%,1018 hPa
Tuesday 18 July 2023,06:00,Clear,24°,11,44%,1018 hPa
Tuesday 18 July 2023,06:30,Clear,24°,7,44%,1018 hPa
Tuesday 18 July 2023,07:00,Clear,23°,6,47%,1019 hPa
Tuesday 18 July 2023,07:30,Clear,23°,6,47%,1019 hPa
Tuesday 18 July 2023,08:00,Clear,23°,2,50%,1019 hPa
Tuesday 18 July 2023,08:30,Clear,24°,6,47%,1019 hPa
Tuesday 18 July 2023,09:00,Clear,26°,7,45%,1020 hPa
Tuesday 18 July 2023,09:30,Clear,28°,4,45%,1020 hPa
Tuesday 18 July 2023,10:00,Clear,29°,4,43%,1020 hPa
Tuesday 18 July 2023,10:30,Clear,30°,6,40%,1020 hPa
Tuesday 18 July 2023,11:00,Clear,31°,2,36%,1020 hPa
Tuesday 18 July 2023,11:30,Clear,32°,4,34%,1020 hPa
Tuesday 18 July 2023,12:00,Clear,34°,4,30%,1020 hPa
Tuesday 18 July 2023,12:30,Clear,35°,4,27%,1020 hPa
Tuesday 18 July 2023,13:00,Clear,36°,13,22%,1020 hPa
Tuesday 18 July 2023,13:30,Clear,38°,15,19%,1020 hPa
Tuesday 18 July 2023,14:00,Clear,38°,19,>,43 16% 1019 hPa
Tuesday 18 July 2023,14:30,Clear,39°,20,>,41 14% 1019 hPa
Tuesday 18 July 2023,15:00,Clear,39°,20,13%,1019 hPa
Tuesday 18 July 2023,15:30,Clear,39°,19,13%,1019 hPa
Tuesday 18 July 2023,16:00,Clear,40°,19,13%,1018 hPa
Tuesday 18 July 2023,16:30,Clear,39°,17,>,48 14% 1018 hPa
Tuesday 18 July 2023,17:00,Clear,41°,19,13%,1018 hPa
Tuesday 18 July 2023,17:30,Clear,39°,19,15%,1018 hPa
Tuesday 18 July 2023,18:00,Clear,40°,26,15%,1018 hPa
Tuesday 18 July 2023,18:30,Clear,39°,28,15%,1018 hPa
Tuesday 18 July 2023,19:00,Clear,39°,24,>,43 16% 1018 hPa
Tuesday 18 July 2023,19:30,Clear,38°,17,16%,1018 hPa
Tuesday 18 July 2023,20:00,Clear,38°,19,15%,1017 hPa
Tuesday 18 July 2023,20:30,Clear,38°,17,16%,1018 hPa
Tuesday 18 July 2023,21:00,Clear,37°,19,17%,1018 hPa
Tuesday 18 July 2023,21:30,Clear,37°,22,18%,1018 hPa
Tuesday 18 July 2023,22:00,Clear,36°,19,18%,1018 hPa
Tuesday 18 July 2023,22:30,Clear,35°,17,19%,1019 hPa
Tuesday 18 July 2023,23:00,Clear,35°,17,20%,1019 hPa
Tuesday 18 July 2023,23:30,Clear,34°,19,23%,1019 hPa
Wednesday 19 July 2023,00:00,Clear,34°,13,22%,1019 hPa
Wednesday 19 July 2023,00:30,Clear,34°,13,22%,1019 hPa
Wednesday 19 July 2023,01:00,Clear,33°,11,23%,1019 hPa
Wednesday 19 July 2023,01:30,Clear,32°,6,24%,1019 hPa
Wednesday 19 July 2023,02:00,Clear,31°,2,26%,1019 hPa
Wednesday 19 July 2023,02:30,Clear,32°,17,23%,1019 hPa
Wednesday 19 July 2023,03:00,Clear,32°,11,23%,1019 hPa
Wednesday 19 July 2023,03:30,Clear,30°,9,27%,1019 hPa
Wednesday 19 July 2023,04:00,Clear,28°,9,30%,1018 hPa
Wednesday 19 July 2023,04:30,Clear,28°,9,30%,1018 hPa
Wednesday 19 July 2023,05:00,Clear,29°,9,27%,1018 hPa
Wednesday 19 July 2023,05:30,Clear,29°,15,29%,1018 hPa
Wednesday 19 July 2023,06:00,Clear,28°,11,30%,1018 hPa
Wednesday 19 July 2023,06:30,Clear,27°,11,32%,1018 hPa
Wednesday 19 July 2023,07:00,Clear,26°,6,34%,1019 hPa
Wednesday 19 July 2023,07:30,Clear,26°,11,37%,1019 hPa
Wednesday 19 July 2023,08:00,Clear,27°,13,32%,1019 hPa
Wednesday 19 July 2023,08:30,Clear,28°,13,>,32 30% 1019 hPa
Wednesday 19 July 2023,09:00,Clear,28°,15,30%,1019 hPa
Wednesday 19 July 2023,09:30,Clear,29°,11,29%,1019 hPa
Wednesday 19 July 2023,10:00,Clear,30°,11,27%,1019 hPa
Wednesday 19 July 2023,10:30,Clear,31°,11,26%,1019 hPa
Wednesday 19 July 2023,11:00,Clear,33°,15,21%,1019 hPa
Wednesday 19 July 2023,11:30,Clear,34°,20,>,43 20% 1019 hPa
Wednesday 19 July 2023,12:00,Clear,34°,19,>,37 19% 1019 hPa
Wednesday 19 July 2023,12:30,Clear,35°,20,>,50 19% 1019 hPa
Wednesday 19 July 2023,13:00,Clear,36°,22,>,46 17% 1019 hPa
Wednesday 19 July 2023,13:30,Clear,36°,28,17%,1019 hPa
Wednesday 19 July 2023,14:00,Clear,36°,26,17%,1019 hPa
Wednesday 19 July 2023,14:30,Clear,37°,24,18%,1018 hPa
Wednesday 19 July 2023,15:00,Clear,38°,30,19%,1018 hPa
Wednesday 19 July 2023,15:30,Clear,38°,30,>,50 19% 1017 hPa
Wednesday 19 July 2023,16:00,Clear,38°,28,>,63 19% 1017 hPa
Wednesday 19 July 2023,16:30,Clear,39°,32,>,52 16% 1017 hPa
Wednesday 19 July 2023,17:00,Clear,38°,30,>,50 17% 1016 hPa
Wednesday 19 July 2023,17:30,Clear,39°,33,>,67 16% 1016 hPa
Wednesday 19 July 2023,18:00,Clear,39°,39,16%,1016 hPa
Wednesday 19 July 2023,18:30,Clear,38°,33,16%,1016 hPa
Wednesday 19 July 2023,19:00,Clear,38°,30,16%,1016 hPa
Wednesday 19 July 2023,19:30,Clear,38°,24,16%,1015 hPa
Wednesday 19 July 2023,20:00,Clear,37°,20,16%,1015 hPa
Wednesday 19 July 2023,20:30,Clear,37°,19,16%,1015 hPa
Wednesday 19 July 2023,21:00,Clear,36°,20,16%,1016 hPa
Wednesday 19 July 2023,21:30,Clear,35°,17,17%,1016 hPa
Wednesday 19 July 2023,22:00,Clear,35°,17,16%,1016 hPa
Wednesday 19 July 2023,22:30,Clear,34°,11,16%,1016 hPa
Wednesday 19 July 2023,23:00,Clear,33°,9,17%,1016 hPa
Wednesday 19 July 2023,23:30,Clear,32°,7,18%,1016 hPa
Thursday 20 July 2023,00:00,Clear,31°,6,19%,1016 hPa
Thursday 20 July 2023,00:30,Clear,31°,7,18%,1016 hPa
Thursday 20 July 2023,01:00,Clear,32°,6,17%,1016 hPa
Thursday 20 July 2023,01:30,Clear,28°,2,23%,1016 hPa
Thursday 20 July 2023,02:00,Clear,27°,4,26%,1016 hPa
Thursday 20 July 2023,02:30,Clear,26°,2,28%,1015 hPa
Thursday 20 July 2023,03:00,Clear,25°,6,30%,1015 hPa
Thursday 20 July 2023,03:30,Clear,24°,6,31%,1015 hPa
Thursday 20 July 2023,04:00,Clear,23°,4,31%,1015 hPa
Thursday 20 July 2023,04:30,Clear,22°,4,33%,1015 hPa
Thursday 20 July 2023,05:00,Clear,22°,6,33%,1015 hPa
Thursday 20 July 2023,05:30,Clear,21°,6,35%,1015 hPa
Thursday 20 July 2023,06:00,Clear,21°,6,35%,1015 hPa
Thursday 20 July 2023,06:30,Clear,20°,4,35%,1015 hPa
Thursday 20 July 2023,07:00,Clear,20°,6,37%,1015 hPa
Thursday 20 July 2023,07:30,Clear,20°,7,37%,1015 hPa
Thursday 20 July 2023,08:00,Clear,20°,6,37%,1015 hPa
Thursday 20 July 2023,08:30,Clear,22°,2,33%,1015 hPa
Thursday 20 July 2023,09:00,Clear,24°,2,31%,1015 hPa
Thursday 20 July 2023,09:30,Clear,27°,11,>,30 32% 1016 hPa
Thursday 20 July 2023,10:00,Clear,28°,11,28%,1016 hPa
Thursday 20 July 2023,10:30,Clear,29°,13,27%,1015 hPa
Thursday 20 July 2023,11:00,Clear,30°,13,25%,1015 hPa
Thursday 20 July 2023,11:30,Clear,32°,15,>,35 18% 1015 hPa
Thursday 20 July 2023,12:00,Clear,32°,20,>,43 16% 1015 hPa
Thursday 20 July 2023,12:30,Clear,33°,22,>,41 15% 1015 hPa
Thursday 20 July 2023,13:00,Clear,34°,22,>,43 14% 1015 hPa
Thursday 20 July 2023,13:30,Clear,34°,26,13%,1014 hPa
Thursday 20 July 2023,14:00,Clear,35°,24,11%,1014 hPa
Thursday 20 July 2023,14:30,Clear,36°,30,10%,1014 hPa
Thursday 20 July 2023,15:00,Clear,36°,30,10%,1013 hPa
Thursday 20 July 2023,15:30,Clear,36°,32,>,54 9% 1013 hPa
Thursday 20 July 2023,16:00,Clear,36°,32,9%,1013 hPa
Thursday 20 July 2023,16:30,Clear,36°,30,11%,1013 hPa
Thursday 20 July 2023,17:00,Clear,36°,26,11%,1013 hPa
Thursday 20 July 2023,17:30,Clear,36°,30,>,54 11% 1012 hPa
Thursday 20 July 2023,18:00,Clear,36°,32,11%,1012 hPa
Thursday 20 July 2023,18:30,Clear,36°,32,11%,1012 hPa
Thursday 20 July 2023,19:00,Clear,36°,28,11%,1012 hPa
Thursday 20 July 2023,19:30,Clear,35°,24,11%,1012 hPa
Thursday 20 July 2023,20:00,Clear,34°,30,12%,1012 hPa
Thursday 20 July 2023,20:30,Clear,34°,26,13%,1012 hPa
Thursday 20 July 2023,21:00,Clear,33°,28,>,54 15% 1012 hPa
Thursday 20 July 2023,21:30,Clear,32°,24,16%,1012 hPa
Thursday 20 July 2023,22:00,Clear,32°,22,17%,1013 hPa
Thursday 20 July 2023,22:30,Clear,31°,17,>,39 18% 1013 hPa
Thursday 20 July 2023,23:00,Clear,30°,13,19%,1013 hPa
Thursday 20 July 2023,23:30,Clear,30°,11,22%,1013 hPa
Friday 21 July 2023,00:00,Clear,30°,13,22%,1013 hPa
Friday 21 July 2023,00:30,Clear,29°,11,23%,1013 hPa
Friday 21 July 2023,01:00,Clear,29°,13,22%,1013 hPa
Friday 21 July 2023,01:30,Clear,28°,11,23%,1014 hPa
Friday 21 July 2023,02:00,Clear,27°,11,26%,1013 hPa
Friday 21 July 2023,02:30,Clear,25°,4,30%,1014 hPa
